id	countryCode	occurrenceStatus	establishmentMeans
12688	BQ-BO	present	alien
12683	BQ-BO	present	alien
12674	BQ-BO	present	alien
12612	BQ-BO	present	alien
12653	BQ-BO	present	alien
12689	BQ-BO	present	alien
12706	BQ-BO	present	alien
12685	BQ-BO	present	alien
12686	BQ-BO	present	alien
12608	BQ-BO	present	alien
12609	BQ-BO	present	alien
12610	BQ-BO	present	alien
12611	BQ-BO	present	alien
12633	BQ-BO	present	alien
12613	BQ-BO	present	alien
12614	BQ-BO	present	alien
12617	BQ-BO	present	alien
12618	BQ-BO	present	alien
12622	BQ-BO	present	alien
12623	BQ-BO	present	alien
12624	BQ-BO	present	alien
12625	BQ-BO	present	alien
12628	BQ-BO	present	alien
12629	BQ-BO	present	alien
12630	BQ-BO	present	alien
12632	BQ-BO	present	alien
12634	BQ-BO	present	alien
12640	BQ-BO	present	alien
12642	BQ-BO	present	alien
12643	BQ-BO	present	alien
12645	BQ-BO	present	alien
12646	BQ-BO	present	alien
12648	BQ-BO	present	alien
12650	BQ-BO	present	alien
12651	BQ-BO	present	alien
12652	BQ-BO	present	alien
12654	BQ-BO	present	alien
12655	BQ-BO	present	alien
12656	BQ-BO	present	alien
12657	BQ-BO	present	alien
12658	BQ-BO	present	alien
12659	BQ-BO	present	alien
12662	BQ-BO	present	alien
12664	BQ-BO	present	alien
12666	BQ-BO	present	alien
12667	BQ-BO	present	alien
12668	BQ-BO	present	alien
12669	BQ-BO	present	alien
12670	BQ-BO	present	alien
12678	BQ-BO	present	alien
12679	BQ-BO	present	alien
12626	BQ-BO	present	alien
12687	BQ-BO	present	alien
12691	BQ-BO	present	alien
12692	BQ-BO	present	alien
12693	BQ-BO	present	alien
12694	BQ-BO	present	alien
12696	BQ-BO	present	alien
12697	BQ-BO	present	alien
12699	BQ-BO	present	alien
12700	BQ-BO	present	alien
12701	BQ-BO	present	alien
12702	BQ-BO	present	alien
12703	BQ-BO	present	alien
12619	BQ-BO	present	alien
12707	BQ-BO	present	alien
12606	BQ-BO	present	alien
12607	BQ-BO	present	alien
12615	BQ-BO	present	alien
12616	BQ-BO	present	alien
12621	BQ-BO	present	alien
12627	BQ-BO	present	alien
12631	BQ-BO	present	alien
12635	BQ-BO	present	alien
12636	BQ-BO	present	alien
12637	BQ-BO	present	alien
12641	BQ-BO	present	alien
12647	BQ-BO	present	alien
12649	BQ-BO	present	alien
12660	BQ-BO	present	alien
12661	BQ-BO	present	alien
12663	BQ-BO	present	alien
12671	BQ-BO	present	alien
12672	BQ-BO	present	alien
12673	BQ-BO	present	alien
12676	BQ-BO	present	alien
12677	BQ-BO	present	alien
12680	BQ-BO	present	alien
12682	BQ-BO	present	alien
12684	BQ-BO	present	alien
12690	BQ-BO	present	alien
12695	BQ-BO	present	alien
12698	BQ-BO	present	alien
12704	BQ-BO	present	alien
12705	BQ-BO	present	alien
12665	BQ-BO	present	alien
12620	BQ-BO	present	alien
12639	BQ-BO	present	alien
12644	BQ-BO	present	alien
12675	BQ-BO	present	alien
12681	BQ-BO	present	alien
12638	BQ-BO	present	alien
