id	countryCode	occurrenceStatus	establishmentMeans	eventDate
126370	ES	Present	Alien	2019
126371	ES	Present	Alien	2019
126372	ES	Present	Alien	2019
126373	ES	Present	Alien	2019
126374	ES	Present	Alien	2019
126375	ES	Present	Alien	2019
126376	ES	Present	Alien	2019
126377	ES	Present	Alien	2019
126378	ES	Present	Alien	2019
126379	ES	Present	Alien	2019
126380	ES	Present	Alien	2019
126381	ES	Present	Alien	2019
126382	ES	Present	Alien	2019
126383	ES	Present	Alien	2019
126384	ES	Present	Alien	2019
126385	ES	Present	Alien	2019
126386	ES	Present	Alien	2019
126387	ES	Present	Alien	2019
126388	ES	Present	Alien	2019
126389	ES	Present	Alien	2019
126390	ES	Present	Alien	2019
126391	ES	Present	Alien	2019
126392	ES	Present	Alien	2019
126393	ES	Present	Alien	2019
126394	ES	Present	Alien	2019
126395	ES	Present	Alien	2019
126396	ES	Present	Alien	2019
126397	ES	Present	Alien	2019
126398	ES	Present	Alien	2019
126399	ES	Present	Alien	2019
