id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
2300	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2301	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2302	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2303	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2304	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2305	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2306	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2307	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2308	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2309	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2310	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2311	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2312	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2313	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2314	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2315	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2316	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2317	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2318	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2319	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2320	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2321	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2322	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2323	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2324	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2325	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2326	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2327	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2328	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2329	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2330	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2331	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2332	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2333	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2334	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2335	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2336	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2337	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Established
2338	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2339	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
2340	https://www.protectedplanet.net/mare-aux-cochons-ramsar-site-wetland-of-international-importance	Mare Aux Cochons	SC	Present	Alien	Reported
