id	locationID	countryCode	occurrenceStatus	establishmentMeans
40311	Burkina Faso	BF	Present	Alien
40511	Burkina Faso	BF	Present	Alien
40315	Burkina Faso	BF	Present	Alien
40297	Burkina Faso	BF	Present	Alien
40298	Burkina Faso	BF	Present	Alien
40299	Burkina Faso	BF	Present	Alien
40342	Burkina Faso	BF	Present	Alien
40295	Burkina Faso	BF	Present	Alien
40296	Burkina Faso	BF	Present	Alien
40300	Burkina Faso	BF	Present	Alien
40438	Burkina Faso	BF	Present	Alien
40302	Burkina Faso	BF	Present	Alien
40303	Burkina Faso	BF	Present	Alien
40294	Burkina Faso	BF	Present	Alien
40307	Burkina Faso	BF	Present	Alien
40332	Burkina Faso	BF	Present	Alien
40340	Burkina Faso	BF	Present	Alien
40364	Burkina Faso	BF	Present	Alien
40450	Burkina Faso	BF	Present	Alien
40475	Burkina Faso	BF	Present	Alien
40476	Burkina Faso	BF	Present	Alien
40510	Burkina Faso	BF	Present	Alien
40324	Burkina Faso	BF	Present	Alien
40355	Burkina Faso	BF	Present	Alien
40517	Burkina Faso	BF	Present	Alien
40331	Burkina Faso	BF	Present	Alien
40468	Burkina Faso	BF	Present	Alien
40291	Burkina Faso	BF	Present	Alien
40487	Burkina Faso	BF	Present	Alien
40289	Burkina Faso	BF	Present	Alien
40292	Burkina Faso	BF	Present	Alien
40316	Burkina Faso	BF	Present	Alien
40317	Burkina Faso	BF	Present	Alien
40345	Burkina Faso	BF	Present	Alien
40379	Burkina Faso	BF	Present	Alien
40381	Burkina Faso	BF	Present	Alien
40426	Burkina Faso	BF	Present	Alien
40512	Burkina Faso	BF	Present	Alien
40312	Burkina Faso	BF	Present	Alien
40360	Burkina Faso	BF	Present	Alien
40501	Burkina Faso	BF	Present	Alien
40503	Burkina Faso	BF	Present	Alien
40318	Burkina Faso	BF	Present	Alien
40480	Burkina Faso	BF	Present	Alien
40321	Burkina Faso	BF	Present	Alien
40430	Burkina Faso	BF	Present	Alien
40301	Burkina Faso	BF	Present	Alien
40330	Burkina Faso	BF	Present	Alien
40339	Burkina Faso	BF	Present	Alien
40456	Burkina Faso	BF	Present	Alien
40356	Burkina Faso	BF	Present	Alien
40507	Burkina Faso	BF	Present	Alien
40508	Burkina Faso	BF	Present	Alien
40306	Burkina Faso	BF	Present	Alien
40367	Burkina Faso	BF	Present	Alien
40411	Burkina Faso	BF	Present	Alien
40412	Burkina Faso	BF	Present	Alien
40413	Burkina Faso	BF	Present	Alien
40414	Burkina Faso	BF	Present	Alien
40415	Burkina Faso	BF	Present	Alien
40416	Burkina Faso	BF	Present	Alien
