id	countryCode	occurrenceStatus	establishmentMeans
36041	NO	Present	Alien
36042	NO	Present	Alien
36043	NO	Present	Alien
36044	NO	Present	Alien
36045	NO	Present	Alien
36046	NO	Present	Alien
36047	NO	Present	Alien
36048	NO	Present	Alien
36049	NO	Present	Alien
36050	NO	Present	Alien
36051	NO	Present	Alien
36052	NO	Present	Alien
36053	NO	Present	Alien
36054	NO	Present	Alien
36055	NO	Present	Alien
36056	NO	Present	Alien
36057	NO	Present	Alien
36058	NO	Present	Alien
36059	NO	Present	Alien
36060	NO	Present	Alien
36061	NO	Present	Alien
36062	NO	Present	Alien
36063	NO	Present	Alien
36064	NO	Present	Alien
36065	NO	Present	Alien
36066	NO	Present	Alien
36067	NO	Present	Alien
36068	NO	Present	Alien
36069	NO	Present	Alien
36070	NO	Present	Alien
36071	NO	Present	Alien
36072	NO	Present	Alien
36073	NO	Present	Alien
36074	NO	Present	Alien
36075	NO	Present	Alien
36076	NO	Present	Alien
36077	NO	Present	Alien
36078	NO	Present	Alien
36079	NO	Present	Alien
36080	NO	Present	Alien
36081	NO	Present	Alien
36082	NO	Present	Alien
36083	NO	Present	Alien
36084	NO	Present	Alien
36085	NO	Present	Alien
36086	NO	Present	Alien
36087	NO	Present	Alien
36088	NO	Present	Alien
36089	NO	Present	Alien
36090	NO	Present	Alien
36091	NO	Present	Alien
36092	NO	Present	Alien
36093	NO	Present	Alien
36094	NO	Present	Alien
36095	NO	Present	Alien
36096	NO	Present	Alien
36097	NO	Present	Alien
36098	NO	Present	Alien
36099	NO	Present	Alien
36100	NO	Present	Alien
36101	NO	Present	Alien
36102	NO	Present	Alien
36103	NO	Present	Alien
36104	NO	Present	Alien
36105	NO	Present	Alien
36106	NO	Present	Alien
36107	NO	Present	Alien
36108	NO	Present	Alien
36109	NO	Present	Alien
36110	NO	Present	Alien
36111	NO	Present	Alien
36112	NO	Present	Alien
36113	NO	Present	Alien
36114	NO	Present	Alien
36115	NO	Present	Alien
36116	NO	Present	Alien
36117	NO	Present	Alien
36118	NO	Present	Alien
36119	NO	Present	Alien
36120	NO	Present	Alien
36121	NO	Present	Alien
36122	NO	Present	Alien
36123	NO	Present	Alien
36124	NO	Present	Alien
36125	NO	Present	Alien
36126	NO	Present	Alien
36127	NO	Present	Alien
36128	NO	Present	Alien
36129	NO	Present	Alien
36130	NO	Present	Alien
36131	NO	Present	Alien
36132	NO	Present	Alien
36133	NO	Present	Alien
36134	NO	Present	Alien
36135	NO	Present	Alien
36136	NO	Present	Alien
36137	NO	Present	Alien
36138	NO	Present	Alien
36139	NO	Present	Alien
36140	NO	Present	Alien
36141	NO	Present	Alien
36142	NO	Present	Alien
36143	NO	Present	Alien
36144	NO	Present	Alien
36145	NO	Present	Alien
36146	NO	Present	Alien
36147	NO	Present	Alien
36148	NO	Present	Alien
36149	NO	Present	Alien
36150	NO	Present	Alien
36151	NO	Present	Alien
36152	NO	Present	Alien
36153	NO	Present	Alien
36154	NO	Present	Alien
36155	NO	Present	Alien
36156	NO	Present	Alien
36157	NO	Present	Alien
36158	NO	Present	Alien
36159	NO	Present	Alien
36160	NO	Present	Alien
36161	NO	Present	Alien
36162	NO	Present	Alien
36163	NO	Present	Alien
36164	NO	Present	Alien
36165	NO	Present	Alien
36166	NO	Present	Alien
36167	NO	Present	Alien
36168	NO	Present	Alien
36169	NO	Present	Alien
36170	NO	Present	Alien
36171	NO	Present	Alien
36172	NO	Present	Alien
36173	NO	Present	Alien
36174	NO	Present	Alien
36175	NO	Present	Alien
36176	NO	Present	Alien
36177	NO	Present	Alien
36178	NO	Present	Alien
36179	NO	Present	Alien
36180	NO	Present	Alien
36181	NO	Present	Alien
36182	NO	Present	Alien
36183	NO	Present	Alien
36184	NO	Present	Alien
36185	NO	Present	Alien
36186	NO	Present	Alien
36187	NO	Present	Alien
36188	NO	Present	Alien
36189	NO	Present	Alien
36190	NO	Present	Alien
36191	NO	Present	Alien
36192	NO	Present	Alien
36193	NO	Present	Alien
36194	NO	Present	Alien
36195	NO	Present	Alien
36196	NO	Present	Alien
36197	NO	Present	Alien
36198	NO	Present	Alien
36199	NO	Present	Alien
36200	NO	Present	Alien
36201	NO	Present	Alien
36202	NO	Present	Alien
36203	NO	Present	Alien
36204	NO	Present	Alien
36205	NO	Present	Alien
36206	NO	Present	Alien
36207	NO	Present	Alien
36208	NO	Present	Alien
36209	NO	Present	Alien
36210	NO	Present	Alien
36211	NO	Present	Alien
36212	NO	Present	Alien
36213	NO	Present	Alien
36214	NO	Present	Alien
36215	NO	Present	Alien
36216	NO	Present	Alien
36217	NO	Present	Alien
36218	NO	Present	Alien
