id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
1000	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Absent	Alien	Eradicated
1001	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Reported
1002	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Absent	Alien	Eradicated
1003	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1004	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Reported
1005	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1006	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1007	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1008	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1009	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1010	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Absent	Alien	Eradicated
1011	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Reported
1012	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1013	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Reported
1014	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1015	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1016	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Absent	Alien	Eradicated
1017	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1018	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1019	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1020	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Established
1021	https://www.protectedplanet.net/aldabra-atoll-world-heritage-site-natural-or-mixed	Aldabra Atoll	SC	Present	Alien	Reported
