id	countryCode	occurrenceStatus	establishmentMeans
4497	IE	present	alien
4498	IE	present	alien
4499	IE	present	alien
4500	IE	present	alien
4501	IE	present	alien
4502	IE	present	alien
4503	IE	present	alien
4504	IE	present	alien
4505	IE	present	alien
4506	IE	present	alien
4507	IE	present	alien
4508	IE	present	alien
4509	IE	present	alien
4510	IE	present	alien
4511	IE	present	alien
4512	IE	present	alien
4513	IE	present	alien
4514	IE	present	alien
4515	IE	present	alien
4516	IE	present	alien
4517	IE	present	alien
4518	IE	present	alien
4519	IE	present	alien
4520	IE	present	cryptogenic|uncertain
4521	IE	present	alien
4522	IE	present	alien
4523	IE	present	alien
4524	IE	present	alien
4525	IE	present	alien
4526	IE	present	alien
4527	IE	present	alien
4528	IE	present	alien
4529	IE	present	cryptogenic|uncertain
4530	IE	present	alien
4531	IE	present	alien
4532	IE	present	alien
4533	IE	present	alien
4534	IE	present	alien
4535	IE	present	alien
4536	IE	present	cryptogenic|uncertain
4537	IE	present	alien
4538	IE	present	alien
4539	IE	present	alien
4540	IE	present	alien
4541	IE	present	alien
4542	IE	present	alien
4543	IE	present	cryptogenic|uncertain
4544	IE	present	alien
4545	IE	present	alien
4546	IE	present	alien
4547	IE	present	alien
4548	IE	present	alien
4549	IE	present	alien
4550	IE	present	alien
4551	IE	present	alien
4552	IE	present	alien
4553	IE	present	alien
4554	IE	present	alien
4555	IE	present	alien
4556	IE	present	alien
4557	IE	present	alien
4558	IE	present	alien
4559	IE	present	alien
4560	IE	present	alien
4561	IE	present	alien
4562	IE	present	alien
4563	IE	present	alien
4564	IE	present	alien
4565	IE	present	alien
4566	IE	present	alien
4567	IE	present	alien
4568	IE	present	alien
4569	IE	present	alien
4570	IE	present	alien
4571	IE	present	alien
4572	IE	present	alien
4573	IE	present	alien
4574	IE	present	alien
4575	IE	present	alien
4576	IE	present	alien
4577	IE	present	alien
4578	IE	present	alien
4579	IE	present	alien
4580	IE	present	alien
4581	IE	present	alien
4582	IE	present	alien
4583	IE	present	alien
4584	IE	present	alien
4585	IE	present	alien
4586	IE	present	alien
4587	IE	present	alien
4588	IE	present	alien
4589	IE	present	alien
4590	IE	present	alien
4591	IE	present	alien
4592	IE	present	alien
4593	IE	present	alien
4594	IE	present	alien
4595	IE	present	alien
4596	IE	present	alien
4597	IE	present	alien
4598	IE	present	alien
4599	IE	present	alien
4600	IE	present	alien
