id	countryCode	occurrenceStatus	establishmentMeans
48000	SR	Present	Alien
48001	SR	Present	Alien
48002	SR	Present	Alien
48003	SR	Present	Alien
48004	SR	Present	Alien
48005	SR	Present	Alien
48006	SR	Present	Alien
48007	SR	Present	Alien
48008	SR	Present	Alien
48009	SR	Present	Alien
48010	SR	Present	Alien
48011	SR	Present	Alien
48012	SR	Present	Alien
48013	SR	Present	Alien
48014	SR	Present	Alien
48015	SR	Present	Alien
48016	SR	Present	Alien
48017	SR	Present	Alien
48018	SR	Present	Alien
48019	SR	Present	Alien
48020	SR	Present	Alien
48021	SR	Present	Alien
48022	SR	Present	Alien
48023	SR	Present	Alien
48024	SR	Present	Alien
48025	SR	Present	Alien
48026	SR	Present	Alien
48027	SR	Present	Alien
48028	SR	Present	Alien
48029	SR	Present	Alien
48030	SR	Present	Alien
48031	SR	Present	Alien
48032	SR	Present	Alien
48033	SR	Present	Alien
48034	SR	Present	Alien
48035	SR	Present	Alien
48036	SR	Present	Alien
48037	SR	Present	Alien
48038	SR	Present	Alien
48039	SR	Present	Alien
48040	SR	Present	Alien
48041	SR	Present	Alien
48042	SR	Present	Alien
48043	SR	Present	Alien
48044	SR	Present	Alien
48045	SR	Present	Alien
48046	SR	Present	Alien
48047	SR	Present	Alien
48048	SR	Present	Alien
48049	SR	Present	Alien
48050	SR	Present	Alien
48051	SR	Present	Alien
48052	SR	Present	Alien
48053	SR	Present	Alien
48054	SR	Present	Alien
48055	SR	Present	Alien
48056	SR	Present	Alien
48057	SR	Present	Alien
48058	SR	Present	Alien
48059	SR	Present	Alien
48060	SR	Present	Alien
48061	SR	Present	Alien
48062	SR	Present	Alien
48063	SR	Present	Alien
48064	SR	Present	Alien
48065	SR	Present	Alien
48066	SR	Present	Alien
48067	SR	Present	Alien
48068	SR	Present	Alien
48069	SR	Present	Alien
48070	SR	Present	Alien
48071	SR	Present	Alien
48072	SR	Present	Alien
48073	SR	Present	Alien
48074	SR	Present	Alien
48075	SR	Present	Alien
48076	SR	Present	Alien
48077	SR	Present	Alien
48078	SR	Present	Alien
48079	SR	Present	Alien
48080	SR	Present	Alien
48081	SR	Present	Alien
48082	SR	Present	Alien
48083	SR	Present	Alien
48084	SR	Present	Alien
48085	SR	Present	Alien
48086	SR	Present	Alien
48087	SR	Present	Alien
48088	SR	Present	Alien
48089	SR	Present	Alien
48090	SR	Present	Alien
48091	SR	Present	Alien
48092	SR	Present	Alien
48093	SR	Present	Alien
48094	SR	Present	Alien
48095	SR	Present	Alien
48096	SR	Present	Alien
48097	SR	Present	Alien
48098	SR	Present	Alien
48099	SR	Present	Alien
48100	SR	Present	Alien
48101	SR	Present	Alien
48102	SR	Present	Alien
48103	SR	Present	Alien
48104	SR	Present	Alien
48105	SR	Present	Alien
48106	SR	Present	Alien
48107	SR	Present	Alien
48108	SR	Present	Alien
48109	SR	Present	Alien
48110	SR	Present	Alien
48111	SR	Present	Alien
48112	SR	Present	Alien
48113	SR	Present	Alien
48114	SR	Present	Alien
48115	SR	Present	Alien
48116	SR	Present	Alien
48117	SR	Present	Alien
48118	SR	Present	Alien
48119	SR	Present	Alien
48120	SR	Present	Alien
48121	SR	Present	Alien
48122	SR	Present	Alien
48123	SR	Present	Alien
48124	SR	Present	Alien
48125	SR	Present	Alien
48126	SR	Present	Alien
48127	SR	Present	Alien
48128	SR	Present	Alien
48129	SR	Present	Alien
48130	SR	Present	Alien
48131	SR	Present	Alien
48132	SR	Present	Alien
48133	SR	Present	Alien
48134	SR	Present	Alien
48135	SR	Present	Alien
48136	SR	Present	Alien
48137	SR	Present	Alien
48138	SR	Present	Alien
48139	SR	Present	Alien
48140	SR	Present	Alien
48141	SR	Present	Alien
48142	SR	Present	Alien
48143	SR	Present	Alien
48144	SR	Present	Alien
48145	SR	Present	Alien
48146	SR	Present	Alien
48147	SR	Present	Alien
48148	SR	Present	Alien
48149	SR	Present	Alien
48150	SR	Present	Alien
48151	SR	Present	Alien
48152	SR	Present	Alien
48153	SR	Present	Alien
48154	SR	Present	Alien
48155	SR	Present	Alien
48156	SR	Present	Alien
48157	SR	Present	Alien
48158	SR	Present	Alien
48159	SR	Present	Alien
48160	SR	Present	Alien
48161	SR	Present	Alien
48162	SR	Present	Alien
48163	SR	Present	Alien
48164	SR	Present	Alien
48165	SR	Present	Alien
48166	SR	Present	Alien
48167	SR	Present	Alien
48168	SR	Present	Alien
48169	SR	Present	Alien
48170	SR	Present	Alien
48171	SR	Present	Alien
48172	SR	Present	Alien
48173	SR	Present	Alien
48174	SR	Present	Alien
48175	SR	Present	Alien
48176	SR	Present	Alien
48177	SR	Present	Alien
48178	SR	Present	Alien
