id	countryCode	occurrenceStatus	establishmentMeans
1441	CK	present	alien
1442	CK	present	alien
1443	CK	present	alien
1444	CK	present	alien
1445	CK	present	alien
1446	CK	present	alien
1447	CK	present	alien
1448	CK	present	alien
1449	CK	present	alien
1450	CK	present	alien
1451	CK	present	alien
1452	CK	present	alien
1453	CK	present	cryptogenic|uncertain
1454	CK	present	alien
1455	CK	present	alien
1456	CK	present	alien
1457	CK	present	alien
1458	CK	present	alien
1459	CK	present	alien
1460	CK	present	alien
1461	CK	present	alien
1462	CK	present	alien
1463	CK	present	alien
1464	CK	present	alien
1465	CK	present	alien
1466	CK	present	alien
1467	CK	present	alien
1468	CK	present	alien
1469	CK	present	alien
1470	CK	present	alien
1471	CK	present	alien
1472	CK	present	alien
1473	CK	present	alien
1474	CK	present	alien
1475	CK	present	alien
1476	CK	present	alien
1477	CK	present	alien
1478	CK	present	alien
1479	CK	present	alien
1480	CK	present	alien
1481	CK	present	alien
1482	CK	present	alien
1483	CK	present	alien
1484	CK	present	alien
1485	CK	present	alien
1486	CK	present	alien
1487	CK	present	alien
1488	CK	present	alien
1489	CK	present	alien
1490	CK	present	alien
1491	CK	present	alien
1492	CK	present	alien
1493	CK	present	alien
1494	CK	present	alien
1495	CK	present	alien
1496	CK	present	alien
1497	CK	present	alien
1498	CK	present	alien
1499	CK	present	alien
1500	CK	present	alien
1501	CK	present	alien
1502	CK	present	alien
1503	CK	present	alien
1504	CK	present	alien
1505	CK	present	alien
1506	CK	present	alien
1507	CK	present	alien
1508	CK	present	alien
1509	CK	present	alien
1510	CK	present	alien
1511	CK	present	alien
1512	CK	present	alien
1513	CK	present	alien
1514	CK	present	alien
1515	CK	present	alien
1516	CK	present	alien
1517	CK	present	alien
1518	CK	present	alien
1519	CK	present	alien
1520	CK	present	alien
1521	CK	present	alien
1522	CK	present	alien
1523	CK	present	alien
1524	CK	present	alien
1525	CK	present	alien
1526	CK	present	alien
1527	CK	present	alien
1528	CK	present	alien
1529	CK	present	alien
1530	CK	present	alien
1531	CK	present	alien
1532	CK	present	alien
1533	CK	present	alien
1534	CK	present	alien
1535	CK	present	alien
1536	CK	present	alien
1537	CK	present	alien
1538	CK	present	alien
1539	CK	present	alien
1540	CK	present	alien
1541	CK	present	alien
1542	CK	present	alien
1543	CK	present	alien
1544	CK	present	alien
1545	CK	present	alien
1546	CK	present	alien
1547	CK	present	alien
1548	CK	present	alien
1549	CK	present	alien
1550	CK	present	alien
1551	CK	present	alien
1552	CK	present	alien
1553	CK	present	alien
1554	CK	present	alien
1555	CK	present	alien
1556	CK	present	alien
1557	CK	present	alien
1558	CK	present	alien
1559	CK	present	alien
1560	CK	present	alien
1561	CK	present	alien
1562	CK	present	alien
1563	CK	present	alien
1564	CK	present	alien
1565	CK	present	alien
1566	CK	present	alien
1567	CK	present	alien
1568	CK	present	alien
1569	CK	present	alien
1570	CK	present	alien
1571	CK	present	alien
1572	CK	present	alien
1573	CK	present	alien
1574	CK	present	alien
1575	CK	present	alien
1576	CK	present	alien
1577	CK	present	alien
1578	CK	present	alien
1579	CK	present	alien
1580	CK	present	alien
1581	CK	present	alien
1582	CK	present	alien
1583	CK	present	alien
1584	CK	present	alien
1585	CK	present	alien
1586	CK	present	alien
1587	CK	present	alien
1588	CK	present	alien
1589	CK	present	alien
1590	CK	present	alien
1591	CK	present	alien
1592	CK	present	alien
1593	CK	present	alien
1594	CK	present	alien
1595	CK	present	alien
1596	CK	present	alien
1597	CK	present	alien
1598	CK	present	alien
1599	CK	present	alien
1600	CK	present	alien
1601	CK	present	alien
1602	CK	present	alien
1603	CK	present	alien
1604	CK	present	alien
1605	CK	present	alien
1606	CK	present	alien
1607	CK	present	alien
1608	CK	present	alien
1609	CK	present	alien
1610	CK	present	alien
1611	CK	present	alien
1612	CK	present	alien
1613	CK	present	alien
1614	CK	present	alien
1615	CK	present	alien
1616	CK	present	alien
1617	CK	present	alien
1618	CK	present	alien
1619	CK	present	alien
1620	CK	present	alien
1621	CK	present	alien
1622	CK	present	alien
1623	CK	present	alien
1624	CK	present	alien
1625	CK	present	alien
1626	CK	present	alien
1627	CK	present	alien
1628	CK	present	alien
1629	CK	present	alien
1630	CK	present	alien
1631	CK	present	alien
1632	CK	present	alien
1633	CK	present	alien
1634	CK	present	alien
1635	CK	present	alien
1636	CK	present	alien
1637	CK	present	alien
1638	CK	present	alien
1639	CK	present	alien
1640	CK	present	alien
1641	CK	present	alien
1642	CK	present	alien
1643	CK	present	alien
1644	CK	present	alien
1645	CK	present	alien
1646	CK	present	alien
1647	CK	present	alien
1648	CK	present	alien
1649	CK	present	alien
1650	CK	present	alien
1651	CK	present	alien
1652	CK	present	alien
1653	CK	present	alien
1654	CK	present	alien
1655	CK	present	alien
1656	CK	present	alien
1657	CK	present	alien
1658	CK	present	alien
1659	CK	present	alien
1660	CK	present	alien
1661	CK	present	alien
1662	CK	present	alien
1663	CK	present	alien
1664	CK	present	alien
1665	CK	present	alien
1666	CK	present	alien
1667	CK	present	alien
1668	CK	present	alien
1669	CK	present	alien
1670	CK	present	alien
1671	CK	present	alien
1672	CK	present	alien
1673	CK	present	alien
1674	CK	present	alien
1675	CK	present	alien
1676	CK	present	alien
1677	CK	present	alien
1678	CK	present	alien
1679	CK	present	alien
1680	CK	present	alien
1681	CK	present	alien
1682	CK	present	alien
1683	CK	present	alien
1684	CK	present	alien
1685	CK	present	alien
1686	CK	present	alien
1687	CK	present	alien
1688	CK	present	alien
1689	CK	present	alien
1690	CK	present	alien
1691	CK	present	alien
1692	CK	present	alien
1693	CK	present	alien
1694	CK	present	alien
1695	CK	present	alien
1696	CK	present	alien
1697	CK	present	alien
1698	CK	present	alien
1699	CK	present	alien
1700	CK	present	alien
1701	CK	present	alien
1702	CK	present	alien
1703	CK	present	alien
1704	CK	present	alien
1705	CK	present	alien
1706	CK	present	alien
1707	CK	present	alien
1708	CK	present	alien
1709	CK	present	alien
1710	CK	present	alien
1711	CK	present	alien
1712	CK	present	alien
1713	CK	present	alien
1714	CK	present	alien
1715	CK	present	alien
1716	CK	present	alien
1717	CK	present	alien
1718	CK	present	alien
1719	CK	present	alien
1720	CK	present	alien
1721	CK	present	alien
1722	CK	present	alien
1723	CK	present	alien
1724	CK	present	alien
1725	CK	present	alien
1726	CK	present	alien
1727	CK	present	alien
1728	CK	present	alien
1729	CK	present	alien
1730	CK	present	alien
1731	CK	present	alien
1732	CK	present	alien
1733	CK	present	alien
1734	CK	present	alien
1735	CK	present	alien
1736	CK	present	alien
1737	CK	present	alien
1738	CK	present	alien
1739	CK	present	alien
1740	CK	present	alien
1741	CK	present	alien
1742	CK	present	alien
1743	CK	present	alien
1744	CK	present	alien
1745	CK	present	alien
1746	CK	present	alien
1747	CK	present	alien
1748	CK	present	alien
1749	CK	present	alien
1750	CK	present	alien
1751	CK	present	alien
1752	CK	present	alien
1753	CK	present	alien
1754	CK	present	alien
1755	CK	present	alien
1756	CK	present	alien
1757	CK	present	alien
1758	CK	present	alien
1759	CK	present	alien
1760	CK	present	alien
1761	CK	present	alien
1762	CK	present	alien
1763	CK	present	alien
1764	CK	present	alien
1765	CK	present	alien
1766	CK	present	alien
1767	CK	present	alien
1768	CK	present	alien
1769	CK	present	alien
1770	CK	present	alien
1771	CK	present	alien
1772	CK	present	alien
1773	CK	present	alien
1774	CK	present	alien
1775	CK	present	alien
1776	CK	present	alien
1777	CK	present	alien
1778	CK	present	alien
1779	CK	present	alien
1780	CK	present	alien
1781	CK	present	alien
1782	CK	present	alien
1783	CK	present	alien
1784	CK	present	alien
1785	CK	present	alien
1786	CK	present	alien
1787	CK	present	alien
1788	CK	present	alien
1789	CK	present	alien
1790	CK	present	alien
1791	CK	present	alien
1792	CK	present	alien
1793	CK	present	alien
1794	CK	present	alien
1795	CK	present	alien
1796	CK	present	alien
1797	CK	present	alien
1798	CK	present	alien
1799	CK	present	alien
1800	CK	present	alien
