id	countryCode	occurrenceStatus	establishmentMeans
21071	DZ	Present	Alien
21072	DZ	Present	Alien
21073	DZ	Present	Alien
21074	DZ	Present	Alien
21075	DZ	Present	Alien
21076	DZ	Present	Alien
21077	DZ	Present	Alien
21078	DZ	Present	Alien
21079	DZ	Present	Alien
21080	DZ	Present	Alien
21081	DZ	Present	Alien
21082	DZ	Present	Alien
21083	DZ	Present	Alien
21084	DZ	Present	Alien
21085	DZ	Present	Alien
21086	DZ	Present	Alien
21087	DZ	Present	Alien
21088	DZ	Present	Alien
21089	DZ	Present	Alien
21090	DZ	Present	Alien
21091	DZ	Present	Alien
21092	DZ	Present	Alien
21093	DZ	Present	Alien
21094	DZ	Present	Alien
21095	DZ	Present	Alien
21096	DZ	Present	Alien
21097	DZ	Present	Alien
21098	DZ	Present	Alien
21099	DZ	Present	Alien
21100	DZ	Present	Alien
21101	DZ	Present	Alien
21102	DZ	Present	Alien
21103	DZ	Present	Alien
21104	DZ	Present	Alien
21105	DZ	Present	Alien
21106	DZ	Present	Alien
21107	DZ	Present	Alien
21108	DZ	Present	Alien
21109	DZ	Present	Alien
21110	DZ	Present	Alien
21111	DZ	Present	Alien
21112	DZ	Present	Alien
21113	DZ	Present	Alien
21114	DZ	Present	Alien
21115	DZ	Present	Alien
21116	DZ	Present	Alien
21117	DZ	Present	Alien
21118	DZ	Present	Alien
21119	DZ	Present	Alien
21120	DZ	Present	Alien
21121	DZ	Present	Alien
21122	DZ	Present	Alien
21123	DZ	Present	Alien
21124	DZ	Present	Alien
21125	DZ	Present	Alien
21126	DZ	Present	Alien
21127	DZ	Present	Alien
21128	DZ	Present	Alien
21129	DZ	Present	Alien
21130	DZ	Present	Alien
21131	DZ	Present	Alien
21132	DZ	Present	Alien
21133	DZ	Present	Alien
21134	DZ	Present	Alien
21135	DZ	Present	Alien
21136	DZ	Present	Alien
21137	DZ	Present	Alien
21138	DZ	Present	Alien
21139	DZ	Present	Alien
21140	DZ	Present	Alien
21141	DZ	Present	Alien
21142	DZ	Present	Alien
21143	DZ	Present	Alien
21144	DZ	Present	Alien
21145	DZ	Present	Alien
21146	DZ	Present	Alien
21147	DZ	Present	Alien
21148	DZ	Present	Alien
21149	DZ	Present	Alien
21150	DZ	Present	Alien
21151	DZ	Present	Alien
21152	DZ	Present	Alien
21153	DZ	Present	Alien
21154	DZ	Present	Alien
21155	DZ	Present	Alien
21156	DZ	Present	Alien
21157	DZ	Present	Alien
21158	DZ	Present	Alien
21159	DZ	Present	Alien
21160	DZ	Present	Alien
21161	DZ	Present	Alien
21162	DZ	Present	Alien
21163	DZ	Present	Alien
21164	DZ	Present	Alien
21165	DZ	Present	Alien
21166	DZ	Present	Alien
21167	DZ	Present	Alien
21168	DZ	Present	Alien
21169	DZ	Present	Alien
21170	DZ	Present	Alien
21171	DZ	Present	Alien
21172	DZ	Present	Alien
21173	DZ	Present	Alien
21174	DZ	Present	Alien
21175	DZ	Present	Alien
21176	DZ	Present	Alien
21177	DZ	Present	Alien
21178	DZ	Present	Alien
21179	DZ	Present	Alien
21180	DZ	Present	Alien
21181	DZ	Present	Alien
21182	DZ	Present	Alien
21183	DZ	Present	Alien
21184	DZ	Present	Alien
21185	DZ	Present	Alien
21186	DZ	Present	Alien
21187	DZ	Present	Alien
21188	DZ	Present	Alien
21189	DZ	Present	Alien
21190	DZ	Present	Alien
21191	DZ	Present	Alien
21192	DZ	Present	Alien
21193	DZ	Present	Alien
21194	DZ	Present	Alien
21195	DZ	Present	Alien
21196	DZ	Present	Alien
21197	DZ	Present	Alien
21198	DZ	Present	Alien
21199	DZ	Present	Alien
21200	DZ	Present	Alien
21201	DZ	Present	Alien
21202	DZ	Present	Alien
21203	DZ	Present	Alien
21204	DZ	Present	Alien
21205	DZ	Present	Alien
21206	DZ	Present	Alien
21207	DZ	Present	Alien
21208	DZ	Present	Alien
21209	DZ	Present	Alien
21210	DZ	Present	Alien
21211	DZ	Present	Alien
21212	DZ	Present	Alien
21213	DZ	Present	Alien
21214	DZ	Present	Alien
21215	DZ	Present	Alien
21216	DZ	Present	Alien
21217	DZ	Present	Alien
21218	DZ	Present	Alien
21219	DZ	Present	Alien
21220	DZ	Present	Alien
21221	DZ	Present	Alien
21222	DZ	Present	Alien
21223	DZ	Present	Alien
21224	DZ	Present	Alien
21225	DZ	Present	Alien
21226	DZ	Present	Alien
21227	DZ	Present	Alien
21228	DZ	Present	Alien
21229	DZ	Present	Alien
21230	DZ	Present	Alien
21231	DZ	Present	Alien
21232	DZ	Present	Alien
21233	DZ	Present	Alien
21234	DZ	Present	Alien
21235	DZ	Present	Alien
21236	DZ	Present	Alien
21237	DZ	Present	Alien
21238	DZ	Present	Alien
21239	DZ	Present	Alien
21240	DZ	Present	Alien
21241	DZ	Present	Alien
21242	DZ	Present	Alien
21243	DZ	Present	Alien
21244	DZ	Present	Alien
21245	DZ	Present	Alien
21246	DZ	Present	Alien
21247	DZ	Present	Alien
21248	DZ	Present	Alien
21249	DZ	Present	Alien
