id	countryCode	occurrenceStatus	establishmentMeans
11521	BR	present	alien
11522	BR	present	alien
12652	BR	present	alien
11523	BR	present	alien
12653	BR	present	alien
11524	BR	present	alien
11525	BR	present	alien
11526	BR	present	alien
11527	BR	present	alien
11528	BR	present	alien
11529	BR	present	alien
11530	BR	present	alien
12654	BR	present	alien
11531	BR	present	alien
11532	BR	present	alien
11533	BR	present	alien
11534	BR	present	alien
11535	BR	present	alien
11536	BR	present	alien
11537	BR	present	alien
11538	BR	present	alien
11539	BR	present	alien
11540	BR	present	alien
11541	BR	present	alien
11542	BR	present	alien
11543	BR	present	alien
11544	BR	present	alien
12655	BR	present	alien
12596	BR	present	alien
11545	BR	present	alien
11546	BR	present	alien
11547	BR	present	alien
11548	BR	present	alien
11549	BR	present	alien
11551	BR	present	alien
11552	BR	present	alien
11553	BR	present	alien
11554	BR	present	alien
11555	BR	present	alien
12656	BR	present	alien
11556	BR	present	alien
11557	BR	present	alien
11558	BR	present	alien
11559	BR	present	alien
11560	BR	present	alien
11561	BR	present	alien
11562	BR	present	alien
11563	BR	present	alien
11564	BR	present	alien
11565	BR	present	alien
11567	BR	present	alien
11568	BR	present	alien
11500	BR	present	alien
11569	BR	present	alien
11570	BR	present	alien
11571	BR	present	alien
11572	BR	present	alien
11573	BR	present	alien
12657	BR	present	alien
11574	BR	present	alien
11575	BR	present	alien
11576	BR	present	alien
11577	BR	present	alien
11578	BR	present	alien
11579	BR	present	alien
11580	BR	present	alien
11501	BR	present	alien
12658	BR	present	alien
11582	BR	present	alien
12592	BR	present	alien
11583	BR	present	alien
11584	BR	present	alien
11585	BR	present	alien
11586	BR	present	alien
11587	BR	present	alien
11588	BR	present	alien
11589	BR	present	alien
11590	BR	present	alien
11591	BR	present	alien
11592	BR	present	alien
11593	BR	present	alien
11594	BR	present	alien
12597	BR	present	alien
11595	BR	present	alien
11596	BR	present	alien
12659	BR	present	alien
11597	BR	present	alien
11598	BR	present	alien
12608	BR	present	alien
11599	BR	present	alien
11600	BR	present	alien
11601	BR	present	alien
11603	BR	present	alien
11604	BR	present	alien
11605	BR	present	alien
11606	BR	present	alien
11607	BR	present	alien
11608	BR	present	alien
11609	BR	present	alien
12609	BR	present	alien
11610	BR	present	alien
12610	BR	present	alien
11611	BR	present	alien
11612	BR	present	alien
11613	BR	present	alien
11614	BR	present	alien
11615	BR	present	alien
11616	BR	present	alien
11617	BR	present	alien
11618	BR	present	alien
11619	BR	present	alien
11620	BR	present	alien
11621	BR	present	alien
11622	BR	present	alien
11623	BR	present	alien
11625	BR	present	alien
11626	BR	present	alien
11627	BR	present	alien
11628	BR	present	alien
11629	BR	present	alien
11630	BR	present	alien
11631	BR	present	alien
12660	BR	present	alien
11632	BR	present	alien
11633	BR	present	alien
11634	BR	present	alien
11635	BR	present	alien
11636	BR	present	alien
11637	BR	present	alien
11638	BR	present	alien
12611	BR	present	alien
12612	BR	present	alien
11639	BR	present	alien
11640	BR	present	alien
11641	BR	present	alien
11642	BR	present	alien
11643	BR	present	alien
11644	BR	present	alien
11645	BR	present	alien
11646	BR	present	alien
12613	BR	present	alien
11647	BR	present	alien
12614	BR	present	alien
11648	BR	present	alien
12615	BR	present	alien
11649	BR	present	alien
11650	BR	present	alien
11651	BR	present	alien
11652	BR	present	alien
11653	BR	present	alien
11654	BR	present	alien
11655	BR	present	alien
11656	BR	present	alien
11657	BR	present	alien
11658	BR	present	alien
11659	BR	present	alien
11660	BR	present	alien
11661	BR	present	alien
11662	BR	present	alien
11663	BR	present	alien
11664	BR	present	alien
11665	BR	present	alien
11666	BR	present	alien
11667	BR	present	alien
11668	BR	present	alien
12616	BR	present	alien
11669	BR	present	alien
11670	BR	present	alien
11671	BR	present	alien
11672	BR	present	alien
11673	BR	present	alien
11674	BR	present	alien
11675	BR	present	alien
11676	BR	present	alien
11677	BR	present	alien
11502	BR	present	alien
11678	BR	present	alien
11679	BR	present	alien
11680	BR	present	alien
11681	BR	present	alien
11682	BR	present	alien
11683	BR	present	alien
11684	BR	present	alien
11685	BR	present	alien
11686	BR	present	alien
11687	BR	present	alien
12661	BR	present	alien
11688	BR	present	alien
11689	BR	present	alien
11690	BR	present	alien
11691	BR	present	alien
11692	BR	present	alien
11693	BR	present	alien
12662	BR	present	alien
11694	BR	present	alien
11695	BR	present	alien
11696	BR	present	alien
12617	BR	present	alien
11503	BR	present	alien
11697	BR	present	alien
11698	BR	present	alien
11699	BR	present	alien
11700	BR	present	alien
11701	BR	present	alien
11702	BR	present	alien
11703	BR	present	alien
11704	BR	present	alien
11705	BR	present	alien
11706	BR	present	alien
11707	BR	present	alien
11708	BR	present	alien
11504	BR	present	alien
11709	BR	present	alien
11710	BR	present	alien
11711	BR	present	alien
11712	BR	present	alien
11713	BR	present	alien
11714	BR	present	alien
11715	BR	present	alien
11716	BR	present	alien
11717	BR	present	alien
11718	BR	present	alien
12663	BR	present	alien
11719	BR	present	alien
11720	BR	present	alien
11721	BR	present	alien
11722	BR	present	alien
11723	BR	present	alien
11724	BR	present	alien
12618	BR	present	alien
11725	BR	present	alien
11726	BR	present	alien
11727	BR	present	alien
11728	BR	present	alien
11729	BR	present	alien
11730	BR	present	alien
11731	BR	present	alien
11732	BR	present	alien
11733	BR	present	alien
11734	BR	present	alien
11735	BR	present	alien
11736	BR	present	alien
11737	BR	present	alien
11738	BR	present	alien
11739	BR	present	alien
11740	BR	present	alien
11741	BR	present	alien
12664	BR	present	alien
11742	BR	present	alien
11743	BR	present	alien
11505	BR	present	alien
11744	BR	present	alien
12619	BR	present	alien
11745	BR	present	alien
11746	BR	present	alien
11747	BR	present	alien
11748	BR	present	alien
11749	BR	present	alien
11750	BR	present	alien
11751	BR	present	alien
11752	BR	present	alien
11753	BR	present	alien
11754	BR	present	alien
11755	BR	present	alien
11756	BR	present	alien
11757	BR	present	alien
11761	BR	present	alien
11759	BR	present	alien
11760	BR	present	alien
12665	BR	present	alien
11763	BR	present	alien
11764	BR	present	alien
11765	BR	present	alien
12666	BR	present	alien
11766	BR	present	alien
11767	BR	present	alien
11768	BR	present	alien
11769	BR	present	alien
11770	BR	present	alien
11771	BR	present	alien
11772	BR	present	alien
12620	BR	present	alien
11773	BR	present	alien
11774	BR	present	alien
11775	BR	present	alien
11776	BR	present	alien
11777	BR	present	alien
11778	BR	present	alien
11779	BR	present	alien
11780	BR	present	alien
11781	BR	present	alien
11782	BR	present	alien
11783	BR	present	alien
11784	BR	present	alien
11785	BR	present	alien
12621	BR	present	alien
11786	BR	present	alien
11787	BR	present	alien
11788	BR	present	alien
11789	BR	present	alien
11790	BR	present	alien
11791	BR	present	alien
11792	BR	present	alien
11793	BR	present	alien
11794	BR	present	alien
11795	BR	present	alien
11796	BR	present	alien
11797	BR	present	alien
11798	BR	present	alien
11799	BR	present	alien
11800	BR	present	alien
11801	BR	present	alien
12667	BR	present	alien
11802	BR	present	alien
11803	BR	present	alien
11804	BR	present	alien
11805	BR	present	alien
11806	BR	present	alien
11807	BR	present	alien
11808	BR	present	alien
11809	BR	present	alien
11810	BR	present	alien
11811	BR	present	alien
11812	BR	present	alien
11813	BR	present	alien
11814	BR	present	alien
11815	BR	present	alien
11816	BR	present	alien
11817	BR	present	alien
11818	BR	present	alien
11819	BR	present	alien
11820	BR	present	alien
11821	BR	present	alien
11822	BR	present	alien
11823	BR	present	alien
11824	BR	present	alien
12622	BR	present	alien
11825	BR	present	alien
11826	BR	present	alien
11827	BR	present	alien
11828	BR	present	alien
11829	BR	present	alien
11830	BR	present	alien
11831	BR	present	alien
11832	BR	present	alien
11833	BR	present	alien
11834	BR	present	alien
11835	BR	present	alien
11836	BR	present	alien
11837	BR	present	alien
11838	BR	present	alien
11839	BR	present	alien
11840	BR	present	alien
11841	BR	present	alien
11842	BR	present	alien
11843	BR	present	alien
11844	BR	present	alien
11845	BR	present	alien
11846	BR	present	alien
11847	BR	present	alien
11848	BR	present	alien
11849	BR	present	alien
11850	BR	present	alien
11506	BR	present	alien
11851	BR	present	alien
11852	BR	present	alien
11853	BR	present	alien
11854	BR	present	alien
11855	BR	present	alien
11856	BR	present	alien
11857	BR	present	alien
11858	BR	present	alien
11859	BR	present	alien
11860	BR	present	alien
11861	BR	present	alien
11862	BR	present	alien
11863	BR	present	alien
11864	BR	present	alien
11865	BR	present	alien
11866	BR	present	alien
11867	BR	present	alien
11868	BR	present	alien
11869	BR	present	alien
11870	BR	present	alien
11871	BR	present	alien
12668	BR	present	alien
12669	BR	present	alien
11872	BR	present	alien
11873	BR	present	alien
11874	BR	present	alien
11875	BR	present	alien
12623	BR	present	alien
11876	BR	present	alien
11877	BR	present	alien
11878	BR	present	alien
11879	BR	present	alien
11880	BR	present	alien
11881	BR	present	alien
11882	BR	present	alien
12670	BR	present	alien
11883	BR	present	alien
11884	BR	present	alien
11885	BR	present	alien
11886	BR	present	alien
11507	BR	present	alien
11887	BR	present	alien
11888	BR	present	alien
11889	BR	present	alien
11890	BR	present	alien
11891	BR	present	alien
11892	BR	present	alien
