id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
1700	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Established
1701	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1702	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1703	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1704	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1705	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1706	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1707	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1708	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1709	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1710	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1711	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1712	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1713	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1714	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1715	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1716	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Established
1717	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1718	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1719	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Reported
1720	http://datazone.birdlife.org/site/factsheet/cousine-island-iba-seychelles	Cousine Island	SC	Present	Alien	Established
