id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
5750	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5751	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5752	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Extralimital (Not from the geographical area the list is compiled for)
5753	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5754	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5755	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5756	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5757	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5758	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5759	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5760	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5761	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5762	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5763	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5764	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5765	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5766	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5767	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5768	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5769	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5770	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5771	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5772	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5773	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5774	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5775	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5776	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5777	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5778	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5779	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5780	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5781	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5782	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5783	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5784	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5785	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5786	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5787	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Extralimital (Not from the geographical area the list is compiled for)
5788	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Extralimital (Not from the geographical area the list is compiled for)
5789	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5790	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5791	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5792	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5793	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5794	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5795	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5796	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5797	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5798	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5799	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5800	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5801	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5802	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5803	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5804	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
5805	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Null
5806	https://www.protectedplanet.net/search?q=555563463	Mokala National Park	ZA	Present	Alien	Transformer species
