id	countryCode	occurrenceStatus	establishmentMeans
12366	SX	present	alien
12393	SX	present	alien
12358	SX	present	alien
12367	SX	present	alien
12296	SX	present	alien
12337	SX	present	alien
12370	SX	present	alien
12371	SX	present	alien
12394	SX	present	alien
12347	SX	present	alien
12288	SX	present	alien
12289	SX	present	alien
12290	SX	present	alien
12293	SX	present	alien
12294	SX	present	alien
12295	SX	present	alien
12297	SX	present	alien
12298	SX	present	alien
12299	SX	present	alien
12302	SX	present	alien
12304	SX	present	alien
12305	SX	present	alien
12306	SX	present	alien
12307	SX	present	alien
12308	SX	present	alien
12310	SX	present	alien
12311	SX	present	alien
12312	SX	present	alien
12313	SX	present	alien
12317	SX	present	alien
12318	SX	present	alien
12319	SX	present	alien
12322	SX	present	alien
12323	SX	present	alien
12326	SX	present	alien
12327	SX	present	alien
12330	SX	present	alien
12332	SX	present	alien
12333	SX	present	alien
12334	SX	present	alien
12335	SX	present	alien
12336	SX	present	alien
12338	SX	present	alien
12339	SX	present	alien
12340	SX	present	alien
12341	SX	present	alien
12342	SX	present	alien
12343	SX	present	alien
12345	SX	present	alien
12346	SX	present	alien
12361	SX	present	alien
12351	SX	present	alien
12353	SX	present	alien
12354	SX	present	alien
12355	SX	present	alien
12362	SX	present	alien
12364	SX	present	alien
12365	SX	present	alien
12368	SX	present	alien
12372	SX	present	alien
12373	SX	present	alien
12374	SX	present	alien
12376	SX	present	alien
12377	SX	present	alien
12378	SX	present	alien
12380	SX	present	alien
12383	SX	present	alien
12385	SX	present	alien
12389	SX	present	alien
12390	SX	present	alien
12300	SX	present	alien
12395	SX	present	alien
12397	SX	present	alien
12291	SX	present	alien
12292	SX	present	alien
12303	SX	present	alien
12309	SX	present	alien
12314	SX	present	alien
12315	SX	present	alien
12316	SX	present	alien
12320	SX	present	alien
12324	SX	present	alien
12325	SX	present	alien
12331	SX	present	alien
12344	SX	present	alien
12348	SX	present	alien
12349	SX	present	alien
12350	SX	present	alien
12352	SX	present	alien
12356	SX	present	alien
12357	SX	present	alien
12359	SX	present	alien
12360	SX	present	alien
12399	SX	present	alien
12363	SX	present	alien
12369	SX	present	alien
12375	SX	present	alien
12379	SX	present	alien
12381	SX	present	alien
12382	SX	present	alien
12384	SX	present	alien
12386	SX	present	alien
12387	SX	present	alien
12388	SX	present	alien
12391	SX	present	alien
12392	SX	present	alien
12398	SX	present	alien
12396	SX	present	alien
12328	SX	present	alien
12329	SX	present	alien
12301	SX	present	alien
12321	SX	present	alien
