id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
15000	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15001	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15002	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15003	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15004	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15005	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15006	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15007	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15008	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15009	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15010	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15011	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15012	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15013	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15014	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15015	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15016	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15017	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15018	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15019	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15020	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15021	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15022	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15023	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15024	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15025	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15026	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15027	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15028	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15029	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15030	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15031	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15032	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15033	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15034	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15035	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15036	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15037	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15038	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15039	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15040	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15041	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15042	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15043	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15044	Niue	Huvalu Conservation Area	NU	Invasive	Alien	2022
15045	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15046	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15047	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15048	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15049	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15050	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15051	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15052	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15053	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15054	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15055	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15056	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15057	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15058	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15059	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15060	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15061	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15062	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15063	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15064	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15065	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15066	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15067	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15068	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15069	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15070	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15071	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15072	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15073	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15074	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15075	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15076	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15077	Niue	Huvalu Conservation Area	NU	Invasive	Alien	2022
15078	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15079	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15080	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15081	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
15082	Niue	Huvalu Conservation Area	NU	Present	Alien	2022
