id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
17055	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17056	Ha'apai	Ha'ano	TO	Present	Alien	2022
17057	Ha'apai	Lifuka	TO	Present	Alien	2022
17058	Ha'apai	Tofua	TO	Present	Alien	2022
17059	Ha'apai	Kao	TO	Present	Cryptogenic|Uncertain	2022
17060	Ha'apai	Lifuka	TO	Present	Alien	2022
17061	Ha'apai	Lifuka	TO	Present	Alien	2022
17062	Ha'apai	Ha'ano	TO	Present	Alien	2022
17063	Ha'apai	Lifuka	TO	Present	Alien	2022
17064	Ha'apai	Uiha	TO	Present	Alien	2022
17065	Ha'apai	Lifuka	TO	Present	Alien	2022
17066	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17067	Ha'apai	Kotu	TO	Present	Alien	2022
17068	Ha'apai	Tofua	TO	Present	Alien	2022
17069	Ha'apai	Lifuka	TO	Present	Cryptogenic|Uncertain	2022
17070	Ha'apai	Nomuka	TO	Present	Alien	2022
17071	Ha'apai	Lifuka	TO	Present	Alien	2022
17072	Ha'apai	Tofua	TO	Present	Alien	2022
17073	Ha'apai	Tofua	TO	Present	Alien	2022
17074	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17075	Ha'apai	Kotu	TO	Present	Alien	2022
17076	Ha'apai	Lifuka	TO	Present	Cryptogenic|Uncertain	2022
17077	Ha'apai	Tofua	TO	Present	Cryptogenic|Uncertain	2022
17078	Ha'apai	Tofua	TO	Present	Alien	2022
17079	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17080	Ha'apai	Kotu	TO	Present	Alien	2022
17081	Ha'apai	Tofua	TO	Present	Alien	2022
17082	Ha'apai	Lifuka	TO	Present	Cryptogenic|Uncertain	2022
17083	Ha'apai	Kao	TO	Present	Alien	2022
17084	Ha'apai	Tofua	TO	Present	Alien	2022
17085	Ha'apai		TO	Present	Cryptogenic|Uncertain	2022
17086	Ha'apai	Kao	TO	Present	Alien	2022
17087	Ha'apai	Tofua	TO	Present	Alien	2022
17088	Ha'apai	Lifuka	TO	Present	Alien	2022
17089	Ha'apai	Kao	TO	Present	Alien	2022
17090	Ha'apai	Lifuka	TO	Present	Alien	2022
17091	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17092	Ha'apai	Kao	TO	Present	Alien	2022
17093	Ha'apai	Lifuka	TO	Present	Alien	2022
17094	Ha'apai	Tofua	TO	Present	Alien	2022
17095	Ha'apai	Lifuka	TO	Present	Alien	2022
17096	Ha'apai	Lifuka	TO	Present	Alien	2022
17097	Ha'apai	Lifuka	TO	Present	Cryptogenic|Uncertain	2022
17098	Ha'apai	Tofua	TO	Present	Alien	2022
17099	Ha'apai	Tofua	TO	Present	Cryptogenic|Uncertain	2022
17100	Ha'apai	Ha'ano	TO	Present	Alien	2022
17101	Ha'apai	Lifuka	TO	Present	Alien	2022
17102	Ha'apai	Uiha	TO	Present	Alien	2022
17103	Ha'apai	Lifuka	TO	Present	Alien	2022
17104	Ha'apai	Tofua	TO	Present	Cryptogenic|Uncertain	2022
17105	Ha'apai	Kotu	TO	Present	Alien	2022
17106	Ha'apai	Kao	TO	Present	Alien	2022
17107	Ha'apai	Tofua	TO	Present	Alien	2022
17108	Ha'apai		TO	Present	Alien	2022
17109	Ha'apai		TO	Present	Alien	2022
17110	Ha'apai	Ha'ano	TO	Present	Alien	2022
17111	Ha'apai	Lifuka	TO	Present	Alien	2022
17112	Ha'apai	Uiha	TO	Present	Alien	2022
17113	Ha'apai	Kao	TO	Present	Alien	2022
17114	Ha'apai	Tofua	TO	Present	Alien	2022
17115	Ha'apai	Kao	TO	Present	Alien	2022
17116	Ha'apai	Ha'ano	TO	Present	Alien	2022
17117	Ha'apai	Lifuka	TO	Present	Alien	2022
17118	Ha'apai	Uiha	TO	Present	Alien	2022
17119	Ha'apai	Lifuka	TO	Present	Alien	2022
17120	Ha'apai	Ha'ano	TO	Present	Alien	2022
17121	Ha'apai	Lifuka	TO	Present	Alien	2022
17122	Ha'apai	Lifuka	TO	Present	Alien	2022
17123	Ha'apai	Tofua	TO	Present	Alien	2022
17124	Ha'apai	Ha'ano	TO	Present	Alien	2022
17125	Ha'apai	Lifuka	TO	Present	Alien	2022
17126	Ha'apai	Tofua	TO	Present	Alien	2022
17127	Ha'apai	Uiha	TO	Present	Alien	2022
17128	Ha'apai	Ha'ano	TO	Present	Alien	2022
17129	Ha'apai	Lifuka	TO	Present	Alien	2022
17130	Ha'apai	Uiha	TO	Present	Alien	2022
17131	Ha'apai	Kotu	TO	Present	Cryptogenic|Uncertain	2022
17132	Ha'apai	Lifuka	TO	Present	Alien	2022
17133	Ha'apai	Tofua	TO	Present	Alien	2022
17134	Ha'apai	Lifuka	TO	Present	Alien	2022
17135	Ha'apai	Tofua	TO	Present	Alien	2022
17136	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17137	Ha'apai	Ha'ano	TO	Present	Alien	2022
17138	Ha'apai	Lifuka	TO	Present	Alien	2022
17139	Ha'apai	Uiha	TO	Present	Alien	2022
17140	Ha'apai	Ha'ano	TO	Present	Alien	2022
17141	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17142	Ha'apai	Ha'ano	TO	Present	Alien	2022
17143	Ha'apai	Lifuka	TO	Present	Alien	2022
17144	Ha'apai	Nomuka	TO	Present	Alien	2022
17145	Ha'apai	Uiha	TO	Present	Alien	2022
17146	Ha'apai	Kao	TO	Present	Alien	2022
17147	Ha'apai	Tofua	TO	Present	Alien	2022
17148	Ha'apai	Lifuka	TO	Present	Alien	2022
17149	Ha'apai	Lifuka	TO	Present	Alien	2022
17150	Ha'apai		TO	Present	Alien	2022
17151	Ha'apai	Ha'ano	TO	Present	Alien	2022
17152	Ha'apai	Lifuka	TO	Present	Alien	2022
17153	Ha'apai		TO	Present	Alien	2022
17154	Ha'apai	Lifuka	TO	Present	Alien	2022
17155	Ha'apai	Ha'ano	TO	Present	Alien	2022
17156	Ha'apai	Tofua	TO	Present	Alien	2022
17157	Ha'apai	Kao	TO	Present	Alien	2022
17158	Ha'apai	Tofua	TO	Present	Alien	2022
17159	Ha'apai	Lifuka	TO	Present	Alien	2022
17160	Ha'apai	Kao	TO	Present	Alien	2022
17161	Ha'apai	Tofua	TO	Present	Alien	2022
17162	Ha'apai		TO	Present	Alien	2022
17163	Ha'apai	Kao	TO	Present	Alien	2022
17164	Ha'apai	Nomuka	TO	Present	Alien	2022
17165	Ha'apai	Ha'ano	TO	Present	Alien	2022
17166	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17167	Ha'apai	Ha'ano	TO	Present	Alien	2022
17168	Ha'apai	Kao	TO	Present	Alien	2022
17169	Ha'apai	Lifuka	TO	Present	Alien	2022
17170	Ha'apai	Nomuka	TO	Present	Alien	2022
17171	Ha'apai	Tofua	TO	Present	Alien	2022
17172	Ha'apai	Uiha	TO	Present	Alien	2022
17173	Ha'apai	Lifuka	TO	Present	Alien	2022
17174	Ha'apai	Lifuka	TO	Present	Alien	2022
17175	Ha'apai	Lifuka	TO	Present	Alien	2022
17176	Ha'apai	Nomuka	TO	Present	Cryptogenic|Uncertain	2022
17177	Ha'apai		TO	Present	Alien	2022
17178	Ha'apai	Lifuka	TO	Present	Cryptogenic|Uncertain	2022
17179	Ha'apai	Tofua	TO	Present	Alien	2022
17180	Ha'apai	Lifuka	TO	Present	Alien	2022
17181	Ha'apai	Lifuka	TO	Present	Alien	2022
17182	Ha'apai	Ha'ano	TO	Present	Alien	2022
17183	Ha'apai	Lifuka	TO	Present	Alien	2022
17184	Ha'apai	Ha'ano	TO	Present	Alien	2022
17185	Ha'apai	Lifuka	TO	Present	Alien	2022
17186	Ha'apai	Uiha	TO	Present	Alien	2022
17187	Ha'apai		TO	Present	Alien	2022
17188	Ha'apai	Lifuka	TO	Present	Alien	2022
17189	Ha'apai	Nomuka	TO	Present	Alien	2022
17190	Ha'apai	Tofua	TO	Present	Alien	2022
17191	Ha'apai	Ha'ano	TO	Present	Alien	2022
17192	Ha'apai	Lifuka	TO	Present	Alien	2022
17193	Ha'apai	Uiha	TO	Present	Alien	2022
17194	Ha'apai	Ha'ano	TO	Present	Alien	2022
17195	Ha'apai	Lifuka	TO	Present	Alien	2022
17196	Ha'apai	Tofua	TO	Present	Alien	2022
17197	Ha'apai	Kao	TO	Present	Alien	2022
17198	Ha'apai	Kelefesia	TO	Present	Alien	2022
17199	Ha'apai	Tonumea	TO	Present	Alien	2022
17200	Ha'apai	Lifuka	TO	Present	Alien	2022
17201	Ha'apai	Nomuka	TO	Present	Alien	2022
17202	Ha'apai	Lifuka	TO	Present	Alien	2022
17203	Ha'apai	Nomuka	TO	Present	Alien	2022
17204	Ha'apai	Lifuka	TO	Present	Alien	2022
17205	Ha'apai	Lifuka	TO	Present	Alien	2022
17206	Ha'apai	Lifuka	TO	Present	Alien	2022
17207	Ha'apai	Lifuka	TO	Present	Alien	2022
17208	Ha'apai	Lifuka	TO	Present	Alien	2022
17209	Ha'apai	Ha'ano	TO	Present	Alien	2022
17210	Ha'apai	Lifuka	TO	Present	Alien	2022
17211	Ha'apai	Uiha	TO	Present	Alien	2022
17212	Ha'apai	Ha'ano	TO	Present	Alien	2022
17213	Ha'apai	Nomuka	TO	Present	Alien	2022
17214	Ha'apai	Ha'ano	TO	Present	Alien	2022
17215	Ha'apai	Lifuka	TO	Present	Alien	2022
17216	Ha'apai	Nomuka	TO	Present	Alien	2022
17217	Ha'apai	Ha'ano	TO	Present	Alien	2022
17218	Ha'apai	Nomuka	TO	Present	Alien	2022
17219	Ha'apai	Ha'ano	TO	Present	Alien	2022
17220	Ha'apai	Tofua	TO	Present	Alien	2022
17221	Ha'apai	Tofua	TO	Present	Alien	2022
17222	Ha'apai	Tofua	TO	Present	Alien	2022
17223	Ha'apai	Nomuka	TO	Present	Alien	2022
17224	Ha'apai		TO	Present	Alien	2022
17225	Ha'apai	Lifuka	TO	Present	Alien	2022
17226	Ha'apai	Kao	TO	Present	Alien	2022
17227	Ha'apai	Tofua	TO	Present	Alien	2022
17228	Ha'apai	Tofua	TO	Present	Alien	2022
17229	Ha'apai	Tofua	TO	Present	Alien	2022
17230	Ha'apai	Kotu	TO	Present	Alien	2022
17231	Ha'apai	Tofua	TO	Present	Alien	2022
17232	Ha'apai	Ha'ano	TO	Present	Alien	2022
17233	Ha'apai		TO	Present	Alien	2022
17234	Ha'apai		TO	Present	Alien	2022
17235	Ha'apai		TO	Present	Alien	2022
17236	Ha'apai	Kelefesia	TO	Present	Alien	2022
17237	Ha'apai	Tofua	TO	Present	Alien	2022
17238	Ha'apai	Tofua and Kao	TO	Present	Alien	2022
17239	Ha'apai	Tonumea	TO	Present	Alien	2022
17240	Ha'apai	Lifuka	TO	Present	Alien	2022
17241	Ha'apai	Lifuka	TO	Present	Alien	2022
17242	Ha'apai	Nomuka	TO	Present	Alien	2022
17243	Ha'apai		TO	Present	Alien	2022
17244	Ha'apai	Lifuka	TO	Present	Alien	2022
17245	Ha'apai		TO	Present	Alien	2022
17246	Ha'apai		TO	Present	Alien	2022
17247	Ha'apai		TO	Present	Alien	2022
17248	Ha'apai	Lifuka	TO	Present	Alien	2022
17249	Ha'apai	Ha'ano	TO	Present	Alien	2022
17250	Ha'apai	Lifuka	TO	Present	Alien	2022
17251	Ha'apai	Lifuka	TO	Present	Alien	2022
17252	Ha'apai	Uiha	TO	Present	Alien	2022
17253	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17254	Ha'apai	Kao	TO	Present	Alien	2022
17255	Ha'apai	Lifuka	TO	Present	Alien	2022
17256	Ha'apai	Nomuka	TO	Present	Alien	2022
17257	Ha'apai	Tofua	TO	Present	Alien	2022
17258	Ha'apai	Uiha	TO	Present	Alien	2022
17259	Ha'apai	Ha'afeva	TO	Present	Alien	2022
17260	Ha'apai	Ha'ano	TO	Present	Alien	2022
17261	Ha'apai	Kao	TO	Present	Alien	2022
17262	Ha'apai	Kotu	TO	Present	Alien	2022
17263	Ha'apai	Lifuka	TO	Present	Alien	2022
17264	Ha'apai	Tofua	TO	Present	Alien	2022
17265	Ha'apai	Uiha	TO	Present	Alien	2022
17266	Ha'apai	Nomuka	TO	Present	Alien	2022
17267	Ha'apai	Lifuka	TO	Present	Alien	2022
17268	Ha'apai	Kotu	TO	Present	Alien	2022
17269	Ha'apai	Lifuka	TO	Present	Alien	2022
17270	Ha'apai	Tofua	TO	Present	Alien	2022
17271	Ha'apai	Nomuka	TO	Present	Alien	2022
