id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
3000	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3001	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3002	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3003	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3004	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3005	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3006	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3007	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3008	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3009	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3010	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3011	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3012	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3013	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3014	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3015	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3016	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3017	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3018	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3019	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3020	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3021	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3022	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3023	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3024	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3025	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3026	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3027	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3028	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Reported
3029	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
3030	https://www.protectedplanet.net/socotra-archipelago-world-heritage-site-natural-or-mixed	Socotra Archipelago	YE	Present	Alien	Established
