id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
12278	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12279	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12280	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12281	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12282	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12283	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12284	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	
12285	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12286	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12287	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12288	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12289	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12290	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12291	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12292	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
12293	https://www.protectedplanet.net/murchison-falls-albert-delta-wetland-system-ramsar-site-wetland-of-international-importance	Murchison Falls-Albert Delta Wetland System	UG	Present	Alien	Potentially invasive
