id	countryCode	occurrenceStatus	establishmentMeans
31099	CO	Present	Alien
31100	CO	Present	Alien
31101	CO	Present	Alien
31102	CO	Present	Alien
31103	CO	Present	Alien
31104	CO	Present	Alien
31105	CO	Present	Alien
31106	CO	Present	Alien
31107	CO	Present	Alien
31108	CO	Present	Alien
31109	CO	Present	Alien
31110	CO	Present	Alien
31111	CO	Present	Alien
31112	CO	Present	Alien
31113	CO	Present	Alien
31114	CO	Present	Alien
31115	CO	Present	Alien
31116	CO	Present	Alien
31117	CO	Present	Alien
31118	CO	Present	Alien
31119	CO	Present	Alien
31120	CO	Present	Alien
31121	CO	Present	Alien
31122	CO	Present	Alien
31123	CO	Present	Alien
31124	CO	Present	Alien
31125	CO	Present	Alien
31126	CO	Present	Alien
31127	CO	Present	Alien
31128	CO	Present	Alien
31129	CO	Present	Alien
31130	CO	Present	Alien
31131	CO	Present	Alien
31132	CO	Present	Alien
31133	CO	Present	Alien
31134	CO	Present	Alien
31135	CO	Present	Alien
31136	CO	Present	Alien
31137	CO	Present	Alien
31138	CO	Present	Alien
31139	CO	Present	Alien
31140	CO	Present	Alien
31141	CO	Present	Alien
31142	CO	Present	Alien
31143	CO	Present	Cryptogenic|Uncertain
31144	CO	Present	Alien
31145	CO	Present	Alien
31146	CO	Present	Alien
31147	CO	Present	Alien
31148	CO	Present	Alien
31149	CO	Present	Alien
31150	CO	Present	Alien
31151	CO	Present	Cryptogenic|Uncertain
31152	CO	Present	Alien
31153	CO	Present	Alien
31154	CO	Present	Alien
31155	CO	Present	Alien
31156	CO	Present	Alien
31157	CO	Present	Alien
31158	CO	Present	Alien
31159	CO	Present	Alien
31160	CO	Present	Alien
31161	CO	Present	Alien
31162	CO	Present	Alien
31163	CO	Present	Alien
31164	CO	Present	Alien
31165	CO	Present	Alien
31166	CO	Present	Alien
31167	CO	Present	Alien
31168	CO	Present	Alien
31169	CO	Present	Alien
31170	CO	Present	Alien
31171	CO	Present	Alien
31172	CO	Present	Alien
31173	CO	Present	Alien
31174	CO	Present	Cryptogenic|Uncertain
31175	CO	Present	Alien
31176	CO	Present	Alien
31177	CO	Present	Alien
31178	CO	Present	Alien
31179	CO	Present	Alien
31180	CO	Present	Alien
31181	CO	Present	Alien
31182	CO	Present	Alien
31183	CO	Present	Alien
31184	CO	Present	Alien
31185	CO	Present	Alien
31186	CO	Present	Alien
31187	CO	Present	Cryptogenic|Uncertain
31188	CO	Present	Alien
31189	CO	Present	Alien
31190	CO	Present	Alien
31191	CO	Present	Alien
