id	countryCode	occurrenceStatus	establishmentMeans
34628	KY	Present	Alien
34629	KY	Present	Alien
34630	KY	Present	Alien
34631	KY	Present	Alien
34632	KY	Present	Alien
34633	KY	Present	Alien
34634	KY	Present	Alien
34635	KY	Present	Alien
34636	KY	Present	Alien
34637	KY	Present	Alien
34638	KY	Present	Alien
34639	KY	Present	Alien
34640	KY	Present	Alien
34641	KY	Present	Alien
34642	KY	Present	Alien
34643	KY	Present	Alien
34644	KY	Present	Alien
34645	KY	Present	Alien
34646	KY	Present	Alien
34647	KY	Present	Alien
34648	KY	Present	Alien
34649	KY	Present	Alien
34650	KY	Present	Alien
34651	KY	Present	Alien
34652	KY	Present	Alien
34653	KY	Present	Alien
34654	KY	Present	Alien
34655	KY	Present	Alien
34656	KY	Present	Alien
34657	KY	Present	Alien
34658	KY	Present	Alien
34659	KY	Present	Alien
34660	KY	Present	Alien
34661	KY	Present	Alien
34662	KY	Present	Alien
34663	KY	Present	Alien
34664	KY	Present	Alien
34665	KY	Present	Alien
34666	KY	Present	Alien
34667	KY	Present	Alien
34668	KY	Present	Alien
34669	KY	Present	Alien
34670	KY	Present	Alien
34671	KY	Present	Alien
34672	KY	Present	Alien
34673	KY	Present	Alien
34674	KY	Present	Alien
34675	KY	Present	Alien
34676	KY	Present	Alien
34677	KY	Present	Alien
34678	KY	Present	Alien
34679	KY	Present	Alien
34680	KY	Present	Alien
34681	KY	Present	Alien
34682	KY	Present	Alien
34683	KY	Present	Alien
34684	KY	Present	Alien
34685	KY	Present	Alien
34686	KY	Present	Alien
34687	KY	Present	Alien
34688	KY	Present	Alien
34689	KY	Present	Alien
34690	KY	Present	Alien
34691	KY	Present	Alien
34692	KY	Present	Alien
34693	KY	Present	Alien
34694	KY	Present	Alien
34695	KY	Present	Alien
34696	KY	Present	Alien
34697	KY	Present	Alien
34698	KY	Present	Alien
34699	KY	Present	Alien
34700	KY	Present	Alien
34701	KY	Present	Alien
34702	KY	Present	Alien
34703	KY	Present	Alien
34704	KY	Present	Alien
34705	KY	Present	Alien
34706	KY	Present	Alien
34707	KY	Present	Alien
34708	KY	Present	Alien
34709	KY	Present	Alien
34710	KY	Present	Alien
34711	KY	Present	Alien
34712	KY	Present	Alien
34713	KY	Present	Alien
