id	countryCode	occurrenceStatus	establishmentMeans
39102	TD	Present	Alien
39103	TD	Present	Alien
39104	TD	Present	Alien
39105	TD	Present	Alien
39106	TD	Present	Alien
39107	TD	Present	Alien
39108	TD	Present	Alien
39109	TD	Present	Alien
39110	TD	Present	Alien
39111	TD	Present	Alien
39112	TD	Present	Alien
39113	TD	Present	Alien
39114	TD	Present	Alien
39115	TD	Present	Alien
39116	TD	Present	Alien
39117	TD	Present	Alien
39118	TD	Present	Alien
39119	TD	Present	Alien
39120	TD	Present	Alien
39121	TD	Present	Alien
39122	TD	Present	Alien
39123	TD	Present	Alien
39124	TD	Present	Alien
39125	TD	Present	Alien
39126	TD	Present	Alien
39127	TD	Present	Alien
39128	TD	Present	Alien
39129	TD	Present	Alien
39130	TD	Present	Alien
39131	TD	Present	Alien
39132	TD	Present	Alien
39133	TD	Present	Alien
39134	TD	Present	Alien
39135	TD	Present	Alien
39136	TD	Present	Alien
39137	TD	Present	Alien
39138	TD	Present	Alien
39139	TD	Present	Alien
39140	TD	Present	Alien
39141	TD	Present	Alien
39142	TD	Present	Alien
39143	TD	Present	Alien
39144	TD	Present	Alien
39145	TD	Present	Alien
39146	TD	Present	Alien
39147	TD	Present	Alien
39148	TD	Present	Alien
39149	TD	Present	Alien
39150	TD	Present	Alien
39151	TD	Present	Alien
39152	TD	Present	Alien
39153	TD	Present	Alien
39154	TD	Present	Alien
39155	TD	Present	Alien
39156	TD	Present	Alien
39157	TD	Present	Alien
39158	TD	Present	Alien
39159	TD	Present	Alien
39160	TD	Present	Alien
39161	TD	Present	Alien
39162	TD	Present	Alien
39163	TD	Present	Alien
39164	TD	Present	Alien
39165	TD	Present	Alien
39166	TD	Present	Alien
39167	TD	Present	Alien
39168	TD	Present	Alien
39169	TD	Present	Alien
39170	TD	Present	Alien
39171	TD	Present	Alien
39172	TD	Present	Alien
39173	TD	Present	Alien
39174	TD	Present	Alien
39175	TD	Present	Alien
39176	TD	Present	Alien
39177	TD	Present	Alien
39178	TD	Present	Alien
39179	TD	Present	Alien
39180	TD	Present	Alien
39181	TD	Present	Alien
39182	TD	Present	Alien
39183	TD	Present	Alien
39184	TD	Present	Alien
39185	TD	Present	Alien
39186	TD	Present	Alien
39187	TD	Present	Alien
39188	TD	Present	Alien
39189	TD	Present	Alien
39190	TD	Present	Alien
39191	TD	Present	Alien
39192	TD	Present	Alien
39193	TD	Present	Alien
39194	TD	Present	Alien
39195	TD	Present	Alien
39196	TD	Present	Alien
39197	TD	Present	Alien
39198	TD	Present	Alien
39199	TD	Present	Alien
39200	TD	Present	Alien
39201	TD	Present	Alien
39202	TD	Present	Alien
39203	TD	Present	Alien
39204	TD	Present	Alien
39205	TD	Present	Alien
39206	TD	Present	Alien
39207	TD	Present	Alien
39208	TD	Present	Alien
39209	TD	Present	Alien
39210	TD	Present	Alien
39211	TD	Present	Alien
39212	TD	Present	Alien
39213	TD	Present	Alien
39214	TD	Present	Alien
39215	TD	Present	Alien
39216	TD	Present	Alien
39217	TD	Present	Alien
39218	TD	Present	Alien
39219	TD	Present	Alien
39220	TD	Present	Alien
39221	TD	Present	Alien
39222	TD	Present	Alien
39223	TD	Present	Alien
39224	TD	Present	Alien
39225	TD	Present	Alien
39226	TD	Present	Alien
39227	TD	Present	Alien
39228	TD	Present	Alien
39229	TD	Present	Alien
39230	TD	Present	Alien
39231	TD	Present	Alien
39232	TD	Present	Alien
39233	TD	Present	Alien
39234	TD	Present	Alien
39235	TD	Present	Alien
39236	TD	Present	Alien
39237	TD	Present	Alien
39238	TD	Present	Alien
39239	TD	Present	Alien
39240	TD	Present	Alien
39241	TD	Present	Alien
39242	TD	Present	Alien
39243	TD	Present	Alien
39244	TD	Present	Alien
39245	TD	Present	Alien
39246	TD	Present	Alien
39247	TD	Present	Alien
39248	TD	Present	Alien
39249	TD	Present	Alien
39250	TD	Present	Alien
39251	TD	Present	Alien
39252	TD	Present	Alien
39253	TD	Present	Alien
39254	TD	Present	Alien
39255	TD	Present	Alien
39256	TD	Present	Alien
39257	TD	Present	Alien
39258	TD	Present	Alien
39259	TD	Present	Alien
39260	TD	Present	Alien
39261	TD	Present	Alien
39262	TD	Present	Alien
39263	TD	Present	Alien
39264	TD	Present	Alien
39265	TD	Present	Alien
39266	TD	Present	Alien
39267	TD	Present	Alien
39268	TD	Present	Alien
39269	TD	Present	Alien
39270	TD	Present	Alien
39271	TD	Present	Alien
39272	TD	Present	Alien
39273	TD	Present	Alien
39274	TD	Present	Alien
39275	TD	Present	Alien
39276	TD	Present	Alien
39277	TD	Present	Alien
39278	TD	Present	Alien
39279	TD	Present	Alien
39280	TD	Present	Alien
39281	TD	Present	Alien
39282	TD	Present	Alien
39283	TD	Present	Alien
39284	TD	Present	Alien
39285	TD	Present	Alien
39286	TD	Present	Alien
39287	TD	Present	Alien
39288	TD	Present	Alien
39289	TD	Present	Alien
39290	TD	Present	Alien
39291	TD	Present	Alien
39292	TD	Present	Alien
39293	TD	Present	Alien
39294	TD	Present	Alien
39295	TD	Present	Alien
39296	TD	Present	Alien
39297	TD	Present	Alien
39298	TD	Present	Alien
39299	TD	Present	Alien
39300	TD	Present	Alien
39301	TD	Present	Alien
39302	TD	Present	Alien
39303	TD	Present	Alien
39304	TD	Present	Alien
39305	TD	Present	Alien
39306	TD	Present	Alien
39307	TD	Present	Alien
39308	TD	Present	Alien
39309	TD	Present	Alien
39310	TD	Present	Alien
39311	TD	Present	Alien
39312	TD	Present	Alien
39313	TD	Present	Alien
39314	TD	Present	Alien
39315	TD	Present	Alien
39316	TD	Present	Alien
39317	TD	Present	Alien
39318	TD	Present	Alien
39319	TD	Present	Alien
39320	TD	Present	Alien
39321	TD	Present	Alien
39322	TD	Present	Alien
39323	TD	Present	Alien
39324	TD	Present	Alien
39325	TD	Present	Alien
39326	TD	Present	Alien
39327	TD	Present	Alien
39328	TD	Present	Alien
39329	TD	Present	Alien
39330	TD	Present	Alien
39331	TD	Present	Alien
39332	TD	Present	Alien
39333	TD	Present	Alien
39334	TD	Present	Alien
39335	TD	Present	Alien
39336	TD	Present	Alien
39337	TD	Present	Alien
39338	TD	Present	Alien
39339	TD	Present	Alien
39340	TD	Present	Alien
39341	TD	Present	Alien
39342	TD	Present	Alien
39343	TD	Present	Alien
39344	TD	Present	Alien
39345	TD	Present	Alien
39346	TD	Present	Alien
39347	TD	Present	Alien
39348	TD	Present	Alien
39349	TD	Present	Alien
39350	TD	Present	Alien
39351	TD	Present	Alien
39352	TD	Present	Alien
39353	TD	Present	Alien
39354	TD	Present	Alien
39355	TD	Present	Alien
39356	TD	Present	Alien
39357	TD	Present	Alien
39358	TD	Present	Alien
39359	TD	Present	Alien
39360	TD	Present	Alien
39361	TD	Present	Alien
39362	TD	Present	Alien
39363	TD	Present	Alien
39364	TD	Present	Alien
39365	TD	Present	Alien
39366	TD	Present	Alien
39367	TD	Present	Alien
39368	TD	Present	Alien
39369	TD	Present	Alien
39370	TD	Present	Alien
39371	TD	Present	Alien
39372	TD	Present	Alien
39373	TD	Present	Alien
39374	TD	Present	Alien
39375	TD	Present	Alien
39376	TD	Present	Alien
39377	TD	Present	Alien
39378	TD	Present	Alien
39379	TD	Present	Alien
39380	TD	Present	Alien
39381	TD	Present	Alien
39382	TD	Present	Alien
39383	TD	Present	Alien
39384	TD	Present	Alien
39385	TD	Present	Alien
39386	TD	Present	Alien
