id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
12294	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12295	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12296	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12297	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12298	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12299	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12300	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12301	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12302	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12303	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12304	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12305	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	
12306	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12307	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12308	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12309	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12310	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12311	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12312	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12313	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12314	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12315	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12316	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
12317	https://www.protectedplanet.net/queen-elizabeth-national-park-unesco-mab-biosphere-reserve	Queen Elizabeth National Park	UG	Present	Alien	Potentially invasive
