id	countryCode	occurrenceStatus	establishmentMeans
9219	ZA	present	alien
9220	ZA	present	alien
9221	ZA	present	alien
9222	ZA	present	alien
9223	ZA	present	alien
9224	ZA	present	alien
9225	ZA	present	alien
9226	ZA	present	alien
9227	ZA	present	alien
9228	ZA	present	alien
9229	ZA	present	alien
9230	ZA	present	alien
9231	ZA	present	alien
9232	ZA	present	alien
9233	ZA	present	alien
9234	ZA	present	alien
9235	ZA	present	alien
9236	ZA	present	alien
9237	ZA	present	alien
9238	ZA	present	alien
9239	ZA	present	alien
9240	ZA	present	alien
9241	ZA	present	alien
9242	ZA	present	alien
9243	ZA	present	alien
9244	ZA	present	alien
9245	ZA	present	alien
9246	ZA	present	alien
9247	ZA	present	alien
9248	ZA	present	alien
9249	ZA	present	alien
9250	ZA	present	alien
9251	ZA	present	alien
9252	ZA	present	alien
9253	ZA	present	alien
9254	ZA	present	alien
9255	ZA	present	alien
9256	ZA	present	alien
9257	ZA	present	alien
9258	ZA	present	alien
9259	ZA	present	alien
9260	ZA	present	alien
9261	ZA	present	alien
9262	ZA	present	alien
9263	ZA	present	alien
9264	ZA	present	alien
9265	ZA	present	alien
9266	ZA	present	alien
9267	ZA	present	alien
9268	ZA	present	alien
9269	ZA	present	alien
9270	ZA	present	alien
9271	ZA	present	alien
9272	ZA	present	alien
9273	ZA	present	alien
9274	ZA	present	alien
9275	ZA	present	alien
9276	ZA	present	alien
9277	ZA	present	alien
9278	ZA	present	alien
9279	ZA	present	alien
9280	ZA	present	alien
9281	ZA	present	alien
9282	ZA	present	alien
9283	ZA	present	alien
9284	ZA	present	alien
9285	ZA	present	alien
9286	ZA	present	alien
9287	ZA	present	alien
9288	ZA	present	alien
9289	ZA	present	alien
9290	ZA	present	alien
9291	ZA	present	alien
9292	ZA	present	alien
9293	ZA	present	alien
9294	ZA	present	alien
9295	ZA	present	alien
9296	ZA	present	alien
9297	ZA	present	alien
9298	ZA	present	alien
9299	ZA	present	alien
9300	ZA	present	alien
9301	ZA	present	alien
9302	ZA	present	alien
9303	ZA	present	alien
9304	ZA	present	alien
9305	ZA	present	alien
9306	ZA	present	alien
9307	ZA	present	alien
9308	ZA	present	alien
9309	ZA	present	alien
9310	ZA	present	alien
9311	ZA	present	alien
9312	ZA	present	alien
9313	ZA	present	alien
9314	ZA	present	alien
9315	ZA	present	alien
9316	ZA	present	alien
9317	ZA	present	alien
9318	ZA	present	alien
9319	ZA	present	alien
9320	ZA	present	alien
9321	ZA	present	alien
9322	ZA	present	alien
9323	ZA	present	alien
9324	ZA	present	alien
9325	ZA	present	alien
9326	ZA	present	alien
9327	ZA	present	alien
9328	ZA	present	alien
9329	ZA	present	alien
9330	ZA	present	alien
9331	ZA	present	alien
9332	ZA	present	alien
9333	ZA	present	alien
9334	ZA	present	alien
9335	ZA	present	alien
9336	ZA	present	alien
9337	ZA	present	alien
9338	ZA	present	alien
9339	ZA	present	alien
9340	ZA	present	alien
9341	ZA	present	alien
9342	ZA	present	alien
9343	ZA	present	alien
9344	ZA	present	alien
9345	ZA	present	alien
9346	ZA	present	alien
9347	ZA	present	alien
9348	ZA	present	alien
9349	ZA	present	alien
9350	ZA	present	alien
9351	ZA	present	alien
9352	ZA	present	alien
9353	ZA	present	alien
9354	ZA	present	alien
9355	ZA	present	alien
9356	ZA	present	alien
9357	ZA	present	alien
9358	ZA	present	alien
9359	ZA	present	alien
9360	ZA	present	alien
9361	ZA	present	alien
9362	ZA	present	alien
9363	ZA	present	alien
9364	ZA	present	alien
9365	ZA	present	alien
9366	ZA	present	alien
9367	ZA	present	alien
9368	ZA	present	alien
9369	ZA	present	alien
9370	ZA	present	alien
9371	ZA	present	alien
9372	ZA	present	alien
9373	ZA	present	alien
9374	ZA	present	alien
9375	ZA	present	alien
9376	ZA	present	alien
9377	ZA	present	alien
9378	ZA	present	alien
9379	ZA	present	alien
9380	ZA	present	alien
9381	ZA	present	alien
9382	ZA	present	alien
9383	ZA	present	alien
9384	ZA	present	alien
9385	ZA	present	alien
9386	ZA	present	alien
9387	ZA	present	alien
9388	ZA	present	alien
9389	ZA	present	alien
9390	ZA	present	alien
9391	ZA	present	alien
9392	ZA	present	alien
9393	ZA	present	alien
9394	ZA	present	cryptogenic|uncertain
9395	ZA	present	alien
9396	ZA	present	alien
9397	ZA	present	alien
9398	ZA	present	alien
9399	ZA	present	alien
9400	ZA	present	alien
9401	ZA	present	alien
9402	ZA	present	alien
9403	ZA	present	alien
9404	ZA	present	alien
9405	ZA	present	alien
9406	ZA	present	alien
9407	ZA	present	alien
9408	ZA	present	alien
9409	ZA	present	alien
9410	ZA	present	alien
9411	ZA	present	alien
9412	ZA	present	alien
9413	ZA	present	alien
9414	ZA	present	alien
9415	ZA	present	alien
9416	ZA	present	alien
9417	ZA	present	alien
9418	ZA	present	alien
9419	ZA	present	alien
9420	ZA	present	alien
9421	ZA	present	alien
9422	ZA	present	alien
9423	ZA	present	alien
9424	ZA	present	alien
9425	ZA	present	alien
9426	ZA	present	alien
9427	ZA	present	alien
9428	ZA	present	alien
9429	ZA	present	alien
9430	ZA	present	alien
9431	ZA	present	alien
9432	ZA	present	alien
9433	ZA	present	alien
9434	ZA	present	alien
9435	ZA	present	alien
9436	ZA	present	alien
9437	ZA	present	alien
9438	ZA	present	alien
9439	ZA	present	alien
9440	ZA	present	alien
9441	ZA	present	alien
9442	ZA	present	alien
9443	ZA	present	alien
9444	ZA	present	alien
9445	ZA	present	alien
9446	ZA	present	alien
9447	ZA	present	alien
9448	ZA	present	alien
9449	ZA	present	alien
9450	ZA	present	alien
9451	ZA	present	alien
9452	ZA	present	alien
9453	ZA	present	alien
9454	ZA	present	alien
9455	ZA	present	alien
9456	ZA	present	alien
9457	ZA	present	alien
9458	ZA	present	alien
9459	ZA	present	alien
9460	ZA	present	alien
9461	ZA	present	alien
9462	ZA	present	alien
9463	ZA	present	alien
9464	ZA	present	alien
9465	ZA	present	alien
9466	ZA	present	alien
9467	ZA	present	alien
9468	ZA	present	alien
9469	ZA	present	alien
9470	ZA	present	alien
9471	ZA	present	alien
9472	ZA	present	alien
9473	ZA	present	alien
9474	ZA	present	alien
9475	ZA	present	alien
9476	ZA	present	alien
9477	ZA	present	alien
9478	ZA	present	alien
9479	ZA	present	alien
9480	ZA	present	alien
9481	ZA	present	alien
9482	ZA	present	alien
9483	ZA	present	alien
9484	ZA	present	alien
9485	ZA	present	alien
9486	ZA	present	alien
9487	ZA	present	alien
9488	ZA	present	alien
9489	ZA	present	alien
9490	ZA	present	alien
9491	ZA	present	alien
9492	ZA	present	alien
9493	ZA	present	alien
9494	ZA	present	alien
9495	ZA	present	alien
9496	ZA	present	alien
9497	ZA	present	alien
9498	ZA	present	cryptogenic|uncertain
9499	ZA	present	alien
9500	ZA	present	alien
9501	ZA	present	alien
9502	ZA	present	alien
9503	ZA	present	alien
9504	ZA	present	alien
9505	ZA	present	alien
9506	ZA	present	alien
9507	ZA	present	alien
9508	ZA	present	alien
9509	ZA	present	alien
9510	ZA	present	alien
9511	ZA	present	alien
9512	ZA	present	alien
9513	ZA	present	alien
