id	countryCode	occurrenceStatus	establishmentMeans
165000	NZ	Present	Alien
165001	NZ	Present	Alien
165002	NZ	Present	Alien
165003	NZ	Present	Alien
165004	NZ	Present	Alien
165005	NZ	Present	Alien
165006	NZ	Present	Alien
165007	NZ	Present	Alien
165008	NZ	Present	Alien
165009	NZ	Present	Alien
165010	NZ	Present	Alien
165011	NZ	Present	Alien
165012	NZ	Present	Alien
165013	NZ	Present	Alien
165014	NZ	Present	Alien
165015	NZ	Present	Alien
165016	NZ	Present	Alien
165017	NZ	Present	Alien
165018	NZ	Present	Alien
165019	NZ	Present	Alien
165020	NZ	Present	Alien
165021	NZ	Present	Alien
165022	NZ	Present	Alien
165023	NZ	Present	Alien
165024	NZ	Present	Alien
165025	NZ	Present	Alien
165026	NZ	Present	Alien
165027	NZ	Present	Alien
165028	NZ	Present	Alien
165029	NZ	Present	Alien
165030	NZ	Present	Alien
165031	NZ	Present	Alien
165032	NZ	Present	Alien
165033	NZ	Present	Alien
165034	NZ	Present	Alien
165035	NZ	Present	Alien
165036	NZ	Present	Alien
165037	NZ	Present	Alien
165038	NZ	Present	Alien
165039	NZ	Present	Alien
165040	NZ	Present	Alien
165041	NZ	Present	Alien
165042	NZ	Present	Alien
165043	NZ	Present	Alien
165044	NZ	Present	Alien
165045	NZ	Present	Alien
165046	NZ	Present	Alien
165047	NZ	Present	Alien
165048	NZ	Present	Alien
165049	NZ	Present	Alien
165050	NZ	Present	Alien
165051	NZ	Present	Alien
165052	NZ	Present	Alien
165053	NZ	Present	Alien
165054	NZ	Present	Alien
165055	NZ	Present	Alien
165056	NZ	Present	Alien
165057	NZ	Present	Alien
165058	NZ	Present	Alien
165059	NZ	Present	Alien
165060	NZ	Present	Alien
165061	NZ	Present	Alien
165062	NZ	Present	Alien
165063	NZ	Present	Alien
165064	NZ	Present	Alien
165065	NZ	Present	Alien
165066	NZ	Present	Alien
165067	NZ	Present	Alien
165068	NZ	Present	Alien
