id	isInvasive	habitat
121000	Null	Terrestrial
121001	Null	Terrestrial|Freshwater
121002	Null	Terrestrial
121003	Null	Terrestrial
121004	Null	Terrestrial
121005	Null	Terrestrial
121006	Null	Terrestrial
121007	Null	Terrestrial
121008	Null	Terrestrial
121009	Null	Terrestrial
121010	Null	Terrestrial
121011	Null	Terrestrial
121012	Null	Terrestrial
121013	Null	Terrestrial
121014	Null	Terrestrial
121015	Null	Terrestrial|Freshwater
121016	Null	Terrestrial|Freshwater
121017	Null	Terrestrial
121018	Null	Terrestrial
121019	Null	Terrestrial
121020	Null	Terrestrial
121021	Null	Terrestrial
121022	Null	Terrestrial|Freshwater
121023	Null	Terrestrial
121024	Null	Terrestrial
121025	Null	Terrestrial
121026	Null	Terrestrial
121027	Null	Terrestrial
121028	Null	Terrestrial
121029	Null	Terrestrial
121030	Null	Terrestrial
121031	Null	Terrestrial
121032	Null	Terrestrial
121033	Null	Terrestrial
121034	Null	Terrestrial
121035	Null	Terrestrial|Freshwater
121036	Null	Terrestrial
121037	Null	Terrestrial
121038	Null	Terrestrial
121039	Null	Terrestrial|Freshwater
121040	Null	Terrestrial
121041	Null	Terrestrial
121042	Null	Terrestrial|Freshwater
121043	Null	Terrestrial
121044	Null	Terrestrial
121045	Null	Terrestrial
121046	Null	Terrestrial
121047	Null	Terrestrial
121048	Null	Terrestrial
121049	Null	Terrestrial
121050	Null	Terrestrial
121051	Null	Terrestrial
121052	Null	Terrestrial|Freshwater
121053	Null	Terrestrial
121054	Null	Terrestrial
121055	Null	Terrestrial
121056	Null	Terrestrial
121057	Null	Terrestrial
121058	Null	Terrestrial
121059	Null	Terrestrial
121060	Null	Terrestrial
121061	Null	Terrestrial
121062	Null	Terrestrial
121063	Null	Terrestrial
121064	Null	Terrestrial
121065	Null	Terrestrial
121066	Null	Terrestrial
121067	Null	Terrestrial
