id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	occurrenceRemarks
12111	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12112	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12113	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12114	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12115	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12116	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12117	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12118	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12119	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12120	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12121	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12122	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12123	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12124	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12125	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12126	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12127	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	
12128	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12129	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12130	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12131	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12132	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12133	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12134	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12135	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12136	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12137	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12138	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12139	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12140	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12141	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12142	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12143	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12144	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12145	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12146	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12147	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12148	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12149	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12150	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12151	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12152	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12153	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12154	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12155	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12156	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12157	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12158	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12159	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12160	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12161	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12162	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12163	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12164	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12165	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12166	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12167	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12168	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12169	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12170	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12171	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12172	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12173	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12174	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12175	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12176	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12177	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12178	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
12179	https://www.protectedplanet.net/search?q=220271	East Usambara	TZ	Present	Alien	Potentially invasive
