id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank	taxonomicStatus	modified
10552	10552	Blitum virgatum L.		Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	SPECIES	ACCEPTED	2023
10553	10553	Blumeriella jaapii (Rehm) Arx		Fungi	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	SPECIES	ACCEPTED	2023
10554	10554	Blumeriella jaapii (Rehm) Arx		Fungi	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	SPECIES	ACCEPTED	2023
10555	10555	Boccardia proboscidea Hartman, 1940		Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED	2023
10556	10556	Boccardia proboscidea Hartman, 1940		Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED	2023
10557	10557	Boccardia proboscidea Hartman, 1940		Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED	2023
10558	10558	Boccardiella hamata (Webster, 1879)		Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED	2023
10559	10559	Boccardiella hamata (Webster, 1879)		Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED	2023
10560	10560	Boccardiella hamata (Webster, 1879)		Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED	2023
10561	10561	Boettgerilla pallens Simroth, 1912		Animalia	Mollusca	Gastropoda	Stylommatophora	Boettgerillidae	SPECIES	ACCEPTED	2023
10562	10562	Boettgerilla pallens Simroth, 1912		Animalia	Mollusca	Gastropoda	Stylommatophora	Boettgerillidae	SPECIES	ACCEPTED	2023
10563	10563	Bohemiellina flavipennis (Cameron, 1920)		Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	SPECIES	ACCEPTED	2023
10564	10564	Bohemiellina flavipennis (Cameron, 1920)		Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	SPECIES	ACCEPTED	2023
10565	10565	Bonnemaisonia hamifera Hariot		Plantae	Rhodophyta	Florideophyceae	Bonnemaisoniales	Bonnemaisoniaceae	SPECIES	ACCEPTED	2023
10566	10566	Bonnemaisonia hamifera Hariot		Plantae	Rhodophyta	Florideophyceae	Bonnemaisoniales	Bonnemaisoniaceae	SPECIES	ACCEPTED	2023
10567	10567	Bonnemaisonia hamifera Hariot		Plantae	Rhodophyta	Florideophyceae	Bonnemaisoniales	Bonnemaisoniaceae	SPECIES	ACCEPTED	2023
10568	10568	Borago officinalis L.		Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	SPECIES	ACCEPTED	2023
10569	10569	Borago officinalis L.		Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	SPECIES	ACCEPTED	2023
10570	10570	Borago officinalis L.		Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	SPECIES	ACCEPTED	2023
10571	10571	Bos grunniens Linnaeus, 1766		Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	SPECIES	ACCEPTED	2023
10572	10572	Bos grunniens Linnaeus, 1766		Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	SPECIES	ACCEPTED	2023
10573	10573	Botrylloides diegensis Ritter & Forsyth, 1917		Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED	2023
10574	10574	Botrylloides diegensis Ritter & Forsyth, 1917		Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED	2023
10575	10575	Botrylloides violaceus Oka, 1927		Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED	2023
10576	10576	Botrylloides violaceus Oka, 1927		Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED	2023
10577	10577	Botrytella parva (Takamatsu) H.S.Kim		Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	SPECIES	ACCEPTED	2023
10578	10578	Botrytella parva (Takamatsu) H.S.Kim		Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	SPECIES	ACCEPTED	2023
10579	10579	Botrytella parva (Takamatsu) H.S.Kim		Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	SPECIES	ACCEPTED	2023
10580	10580	Bougainvillia rugosa Clarke, 1882		Animalia	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	SPECIES	ACCEPTED	2023
10581	10581	Bougainvillia rugosa Clarke, 1882		Animalia	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	SPECIES	ACCEPTED	2023
10582	10582	Brachidontes pharaonis (P.Fischer, 1870)		Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	SPECIES	ACCEPTED	2023
10583	10583	Branchiura sowerbyi Beddard, 1892		Animalia	Annelida	Clitellata	Tubificida	Naididae	SPECIES	ACCEPTED	2023
10584	10584	Branta canadensis (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10585	10585	Branta canadensis (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10586	10586	Branta canadensis (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10587	10587	Branta canadensis (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10588	10588	Brassica elongata Ehrh.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES	ACCEPTED	2023
10589	10589	Brassica elongata Ehrh.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES	ACCEPTED	2023
10590	10590	Brassica elongata Ehrh.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES	ACCEPTED	2023
10591	10591	Braula coeca Nitzsch, 1818		Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	SPECIES	ACCEPTED	2023
10592	10592	Bretziella fagacearum (Bretz) Z.W.de Beer, Marinc., T.A.Duong & M.J.Wingf.	Ceratocystis fagacearum (Bretz) J.Hunt	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	SPECIES	SYNONYM	2023
10593	10593	Bretziella fagacearum (Bretz) Z.W.de Beer, Marinc., T.A.Duong & M.J.Wingf.	Ceratocystis fagacearum (Bretz) J.Hunt	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	SPECIES	SYNONYM	2023
10594	10594	Bretziella fagacearum (Bretz) Z.W.de Beer, Marinc., T.A.Duong & M.J.Wingf.	Ceratocystis fagacearum (Bretz) J.Hunt	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	SPECIES	SYNONYM	2023
10595	10595	Bretziella fagacearum (Bretz) Z.W.de Beer, Marinc., T.A.Duong & M.J.Wingf.	Ceratocystis fagacearum (Bretz) J.Hunt	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	SPECIES	SYNONYM	2023
10596	10596	Bromopsis erecta (Huds.) Fourr.	Bromus erectus Huds.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM	2023
10597	10597	Bromopsis erecta (Huds.) Fourr.	Bromus erectus Huds.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM	2023
10598	10598	Bromopsis erecta (Huds.) Fourr.	Bromus erectus Huds.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM	2023
10599	10599	Bromopsis inermis (Leyss.) Holub	Bromus inermis Leyss.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM	2023
10600	10600	Bromopsis inermis (Leyss.) Holub	Bromus inermis Leyss.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM	2023
10601	10601	Bromopsis inermis (Leyss.) Holub	Bromus inermis Leyss.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM	2023
10602	10602	Bromopsis pubescens (Muhl. ex Willd.) Holub	Bromus pubescens Muhl. ex Willd.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM	2023
10603	10603	Bruchus rufimanus Boheman, 1833		Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	SPECIES	ACCEPTED	2023
10604	10604	Bruchus rufimanus Boheman, 1833		Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	SPECIES	ACCEPTED	2023
10605	10605	Bruchus rufimanus Boheman, 1833		Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	SPECIES	ACCEPTED	2023
10606	10606	Bruchus rufimanus Boheman, 1833		Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	SPECIES	ACCEPTED	2023
10607	10607	Brundinia meridionalis (Mulsant & Rey, 1853)		Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	SPECIES	ACCEPTED	2023
10608	10608	Brundinia meridionalis (Mulsant & Rey, 1853)		Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	SPECIES	ACCEPTED	2023
10609	10609	Brundinia meridionalis (Mulsant & Rey, 1853)		Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	SPECIES	ACCEPTED	2023
10610	10610	Brunnera macrophylla (Adams) I.M.Johnst.		Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	SPECIES	ACCEPTED	2023
10611	10611	Bryonia alba L.		Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	SPECIES	ACCEPTED	2023
10612	10612	Bryonia alba L.		Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	SPECIES	ACCEPTED	2023
10613	10613	Bryonia cretica subsp. dioica (Jacq.) Tutin	Bryonia dioica subsp. Dioica	Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	SUBSPECIES	SYNONYM	2023
10614	10614	Bubalus bubalis (Linnaeus, 1758)		Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	SPECIES	ACCEPTED	2023
10615	10615	Bubalus bubalis (Linnaeus, 1758)		Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	SPECIES	ACCEPTED	2023
10616	10616	Buddleja davidii Franch.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	SPECIES	ACCEPTED	2023
10617	10617	Bugula neritina (Linnaeus, 1758)		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	SPECIES	ACCEPTED	2023
10618	10618	Bugula neritina (Linnaeus, 1758)		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	SPECIES	ACCEPTED	2023
10619	10619	Bugula stolonifera Ryland, 1960	Bugulina stolonifera (Ryland, 1960)	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	SPECIES	SYNONYM	2023
10620	10620	Bugula stolonifera Ryland, 1960	Bugulina stolonifera (Ryland, 1960)	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	SPECIES	SYNONYM	2023
10621	10621	Bugulina simplex (Hincks, 1886)		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	SPECIES	ACCEPTED	2023
10622	10622	Bugulina simplex (Hincks, 1886)		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	SPECIES	ACCEPTED	2023
10623	10623	Bunias orientalis L.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES	ACCEPTED	2023
10624	10624	Bunias orientalis L.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES	ACCEPTED	2023
10625	10625	Bunias orientalis L.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES	ACCEPTED	2023
10626	10626	Bunium bulbocastanum L.		Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	SPECIES	ACCEPTED	2023
10627	10627	Bursaphelenchus xylophilus Steiner & Buhrer, 1934		Animalia	Nematoda	Chromadorea	Rhabditida	Aphelenchoididae	SPECIES	ACCEPTED	2023
10628	10628	Bursaphelenchus xylophilus Steiner & Buhrer, 1934		Animalia	Nematoda	Chromadorea	Rhabditida	Aphelenchoididae	SPECIES	ACCEPTED	2023
10629	10629	Bursaphelenchus xylophilus Steiner & Buhrer, 1934		Animalia	Nematoda	Chromadorea	Rhabditida	Aphelenchoididae	SPECIES	ACCEPTED	2023
10630	10630	Buteo swainsoni Bonaparte, 1838		Animalia	Chordata	Aves	Accipitriformes	Accipitridae	SPECIES	ACCEPTED	2023
10631	10631	Buteo swainsoni Bonaparte, 1838		Animalia	Chordata	Aves	Accipitriformes	Accipitridae	SPECIES	ACCEPTED	2023
10632	10632	Buteo swainsoni Bonaparte, 1838		Animalia	Chordata	Aves	Accipitriformes	Accipitridae	SPECIES	ACCEPTED	2023
10633	10633	Buxus sempervirens L.		Plantae	Tracheophyta	Magnoliopsida	Buxales	Buxaceae	SPECIES	ACCEPTED	2023
10634	10634	Cabomba caroliniana A.Gray		Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Cabombaceae	SPECIES	ACCEPTED	2023
10635	10635	Cabomba caroliniana A.Gray		Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Cabombaceae	SPECIES	ACCEPTED	2023
10636	10636	Cabomba caroliniana A.Gray		Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Cabombaceae	SPECIES	ACCEPTED	2023
10637	10637	Cabomba caroliniana A.Gray		Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Cabombaceae	SPECIES	ACCEPTED	2023
10638	10638	Cacoecimorpha pronubana (Hübner, 1796-1799)		Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	SPECIES	ACCEPTED	2023
10639	10639	Cacoecimorpha pronubana (Hübner, 1796-1799)		Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	SPECIES	ACCEPTED	2023
10640	10640	Cacopsylla rhododendri (Puton, 1871)		Animalia	Arthropoda	Insecta	Hemiptera	Psyllidae	SPECIES	ACCEPTED	2023
10641	10641	Caenoscelis subdeplanata Brisout de Barneville, 1882		Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	SPECIES	ACCEPTED	2023
10642	10642	Caenoscelis subdeplanata Brisout de Barneville, 1882		Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	SPECIES	ACCEPTED	2023
10643	10643	Caenoscelis subdeplanata Brisout de Barneville, 1882		Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	SPECIES	ACCEPTED	2023
10644	10644	Cairina moschata (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10645	10645	Cairina moschata (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10646	10646	Cairina moschata (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10647	10647	Cairina moschata (Linnaeus, 1758)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10648	10648	Calendula arvensis L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	2023
10649	10649	Calendula officinalis L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	2023
10650	10650	Calendula officinalis L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	2023
10651	10651	Calendula officinalis L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	2023
10652	10652	Callinectes sapidus Rathbun, 1896		Animalia	Arthropoda	Malacostraca	Decapoda	Portunidae	SPECIES	ACCEPTED	2023
10653	10653	Callinectes sapidus Rathbun, 1896		Animalia	Arthropoda	Malacostraca	Decapoda	Portunidae	SPECIES	ACCEPTED	2023
10654	10654	Callinectes sapidus Rathbun, 1896		Animalia	Arthropoda	Malacostraca	Decapoda	Portunidae	SPECIES	ACCEPTED	2023
10655	10655	Callitropsis nootkatensis (D.Don) D.P.Little	Xanthocyparis nootkatensis (D.Don) Farjon & Harder	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES	SYNONYM	2023
10656	10656	Callitropsis nootkatensis (D.Don) D.P.Little	Xanthocyparis nootkatensis (D.Don) Farjon & Harder	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES	SYNONYM	2023
10657	10657	Callonetta leucophrys (Vieillot, 1816)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10658	10658	Callonetta leucophrys (Vieillot, 1816)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10659	10659	Callonetta leucophrys (Vieillot, 1816)		Animalia	Chordata	Aves	Anseriformes	Anatidae	SPECIES	ACCEPTED	2023
10660	10660	Callosciurus erythraeus (Pallas, 1779)		Animalia	Chordata	Mammalia	Rodentia	Sciuridae	SPECIES	ACCEPTED	2023
10661	10661	Callosciurus erythraeus (Pallas, 1779)		Animalia	Chordata	Mammalia	Rodentia	Sciuridae	SPECIES	ACCEPTED	2023
10662	10662	Callosciurus erythraeus (Pallas, 1779)		Animalia	Chordata	Mammalia	Rodentia	Sciuridae	SPECIES	ACCEPTED	2023
10663	10663	Callosciurus finlaysonii (Horsfield, 1823)		Animalia	Chordata	Mammalia	Rodentia	Sciuridae	SPECIES	ACCEPTED	2023
10664	10664	Callosciurus finlaysonii (Horsfield, 1823)		Animalia	Chordata	Mammalia	Rodentia	Sciuridae	SPECIES	ACCEPTED	2023
10665	10665	Calocedrus decurrens (Torr.) Florin		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES	ACCEPTED	2023
10666	10666	Calocedrus decurrens (Torr.) Florin		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES	ACCEPTED	2023
10667	10667	Calyptomerus dubius (Marsham, 1802)		Animalia	Arthropoda	Insecta	Coleoptera	Clambidae	SPECIES	ACCEPTED	2023
10668	10668	Calyptomerus dubius (Marsham, 1802)		Animalia	Arthropoda	Insecta	Coleoptera	Clambidae	SPECIES	ACCEPTED	2023
10669	10669	Calyptospadix cerulea Clarke, 1882		Animalia	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	SPECIES	ACCEPTED	2023
10670	10670	Calystegia ×pulchra Brumm. & Heywood		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	ACCEPTED	2023
10671	10671	Calystegia ×pulchra Brumm. & Heywood		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	ACCEPTED	2023
10672	10672	Calystegia americana (Sims) Daniels	Calystegia sepium subsp. americana (Sims) Brummitt	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	SYNONYM	2023
10673	10673	Calystegia silvatica (Kit.) Griseb.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	ACCEPTED	2023
10674	10674	Calystegia spectabilis (Brummitt) Tzvelev	Calystegia sepium subsp. spectabilis Brummitt	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	SYNONYM	2023
10675	10675	Camaena cicatricosa (O.F.Müller, 1774)		Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	SPECIES	ACCEPTED	2023
10676	10676	Camaena cicatricosa (O.F.Müller, 1774)		Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	SPECIES	ACCEPTED	2023
10677	10677	Cambarellus chapalanus (Faxon, 1898)		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10678	10678	Cambarellus chapalanus (Faxon, 1898)		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10679	10679	Cambarellus diminutus Hobbs, 1945		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10680	10680	Cambarellus diminutus Hobbs, 1945		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10681	10681	Cambarellus montezumae (de Saussure, 1857)		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10682	10682	Cambarellus montezumae (de Saussure, 1857)		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10683	10683	Cambarellus ninae Hobbs, 1950		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10684	10684	Cambarellus patzcuarensis Villalobos, 1943		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10685	10685	Cambarellus puer Hobbs, 1945		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10686	10686	Cambarellus schmitti Hobbs, 1942		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10687	10687	Cambarellus shufeldtii (Faxon, 1884)		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10688	10688	Cambarellus texanus Albaugh & Black, 1973		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10689	10689	Cambarellus texanus Albaugh & Black, 1973		Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	SPECIES	ACCEPTED	2023
10690	10690	Camelina sativa subsp. microcarpa (Andrz. ex DC.) Thell.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SUBSPECIES	ACCEPTED	2023
10691	10691	Camelina sativa subsp. microcarpa (Andrz. ex DC.) Thell.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SUBSPECIES	ACCEPTED	2023
10692	10692	Camelostrongylus mentulatus (Railliet & Henry, 1909)		Animalia	Nematoda	Chromadorea	Rhabditida	Trichostrongylidae	SPECIES	ACCEPTED	2023
10693	10693	Cameraria ohridella Deschka & Dimić, 1986		Animalia	Arthropoda	Insecta	Lepidoptera	Gracillariidae	SPECIES	ACCEPTED	2023
10694	10694	Campanula alliariifolia Willd.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10695	10695	Campanula alliariifolia Willd.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10696	10696	Campanula carpatica Jacq.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10697	10697	Campanula glomerata L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10698	10698	Campanula glomerata subsp. glomerata		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SUBSPECIES	ACCEPTED	2023
10699	10699	Campanula glomerata subsp. glomerata		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SUBSPECIES	ACCEPTED	2023
10700	10700	Campanula glomerata subsp. glomerata		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SUBSPECIES	ACCEPTED	2023
10701	10701	Campanula lactiflora M.Bieb.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10702	10702	Campanula lactiflora M.Bieb.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10703	10703	Campanula latifolia subsp. macrantha (Fisch. ex Hornem.)	Campanula latifolia subsp. Latifolia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SUBSPECIES	SYNONYM	2023
10704	10704	Campanula medium L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10705	10705	Campanula medium L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10706	10706	Campanula medium L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10707	10707	Campanula patula L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10708	10708	Campanula patula L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10709	10709	Campanula patula L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10710	10710	Campanula patula L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10711	10711	Campanula patula L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10712	10712	Campanula portenschlagiana Schult.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10713	10713	Campanula poscharskyana Degen		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10714	10714	Campanula punctata Lam.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10715	10715	Campanula punctata Lam.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10716	10716	Campanula rapunculoides L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10717	10717	Campanula rapunculoides L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10718	10718	Campanula rapunculoides L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	SPECIES	ACCEPTED	2023
10719	10719	Campylopus introflexus (Hedw.) Brid.		Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	SPECIES	ACCEPTED	2023
10720	10720	Cancer irroratus Say, 1817		Animalia	Arthropoda	Malacostraca	Decapoda	Cancridae	SPECIES	ACCEPTED	2023
10721	10721	Cancer irroratus Say, 1817		Animalia	Arthropoda	Malacostraca	Decapoda	Cancridae	SPECIES	ACCEPTED	2023
10722	10722	Cantareus apertus (Born, 1778)		Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	SPECIES	ACCEPTED	2023
10723	10723	Cantareus apertus (Born, 1778)		Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	SPECIES	ACCEPTED	2023
10724	10724	Cantharis cryptica Ashe, 1947		Animalia	Arthropoda	Insecta	Coleoptera	Cantharidae	SPECIES	ACCEPTED	2023
10725	10725	Cantharis cryptica Ashe, 1947		Animalia	Arthropoda	Insecta	Coleoptera	Cantharidae	SPECIES	ACCEPTED	2023
10726	10726	Capnoides sempervirens (L.) Borkh.		Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	SPECIES	ACCEPTED	2023
10727	10727	Capnoides sempervirens (L.) Borkh.		Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	SPECIES	ACCEPTED	2023
10728	10728	Caprella mutica Schurin, 1935		Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	SPECIES	ACCEPTED	2023
10729	10729	Caprella mutica Schurin, 1935		Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	SPECIES	ACCEPTED	2023
